Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Latitude,Longitude,Year,Month,Day
Williamtown,17.9,23.6,0.0,NE,35.0,ENE,ENE,9.0,19.0,93.0,70.0,1019.6,1017.9,19.4,21.4,No,Yes,-32.85,151.8167,2012,3,3
Williamtown,19.4,32.1,40.4,NE,33.0,NNE,N,17.0,13.0,71.0,50.0,1014.4,1010.5,23.5,30.8,Yes,No,-32.85,151.8167,2012,3,4
Williamtown,20.7,25.2,0.2,SSE,41.0,S,S,17.0,30.0,75.0,56.0,1013.5,1014.0,21.0,24.6,No,No,-32.85,151.8167,2012,3,5
Williamtown,15.1,24.5,0.0,SSW,52.0,S,S,20.0,35.0,65.0,64.0,1018.2,1017.0,22.1,22.8,No,No,-32.85,151.8167,2012,3,6
Williamtown,16.3,21.6,0.0,SSW,50.0,SSW,SSW,26.0,31.0,87.0,66.0,1017.4,1014.7,17.3,21.0,No,No,-32.85,151.8167,2012,3,7
Williamtown,14.6,24.6,0.0,WNW,57.0,NW,NW,20.0,33.0,74.0,46.0,1008.9,1006.6,16.5,23.6,No,No,-32.85,151.8167,2012,3,8
Williamtown,13.3,29.1,0.0,WNW,46.0,WNW,WNW,24.0,28.0,60.0,37.0,1009.8,1008.1,20.0,28.4,No,No,-32.85,151.8167,2012,3,9
Williamtown,14.7,27.0,0.0,SE,37.0,WNW,SE,15.0,24.0,80.0,60.0,1013.9,1013.7,19.9,24.4,No,No,-32.85,151.8167,2012,3,10
Williamtown,16.6,24.7,0.0,SE,30.0,SW,SE,9.0,19.0,73.0,62.0,1019.1,1017.1,20.6,23.4,No,Yes,-32.85,151.8167,2012,3,11
Williamtown,15.7,26.1,43.0,E,39.0,NE,NE,9.0,22.0,85.0,50.0,1020.1,1019.8,21.4,25.2,Yes,No,-32.85,151.8167,2012,3,12
Williamtown,13.6,26.7,0.0,ESE,39.0,ENE,ESE,11.0,26.0,71.0,60.0,1022.2,1019.6,21.6,25.8,No,No,-32.85,151.8167,2012,3,13
Williamtown,14.5,27.3,0.0,NE,35.0,NNW,NE,7.0,17.0,83.0,53.0,1020.6,1017.3,20.0,26.9,No,No,-32.85,151.8167,2012,3,14
Williamtown,17.5,27.4,0.0,ENE,37.0,NW,ESE,11.0,17.0,77.0,62.0,1017.4,1014.6,21.5,27.4,No,No,-32.85,151.8167,2012,3,15
Williamtown,16.7,31.2,0.0,NE,33.0,NW,SE,9.0,20.0,82.0,55.0,1013.5,1010.2,21.7,29.2,No,No,-32.85,151.8167,2012,3,16
Williamtown,20.2,21.7,0.0,SSW,41.0,W,S,6.0,26.0,96.0,82.0,1013.9,1014.4,20.7,20.9,No,Yes,-32.85,151.8167,2012,3,17
Williamtown,17.6,23.5,17.4,SSE,57.0,SSW,SSW,24.0,33.0,75.0,71.0,1021.5,1020.9,20.0,22.0,Yes,No,-32.85,151.8167,2012,3,18
Williamtown,18.1,25.0,0.6,SE,52.0,SE,SE,31.0,33.0,74.0,70.0,1022.1,1021.2,21.1,22.2,No,Yes,-32.85,151.8167,2012,3,19
Williamtown,15.2,25.0,5.0,ESE,35.0,ESE,E,19.0,22.0,71.0,64.0,1019.8,1016.5,22.6,23.1,Yes,No,-32.85,151.8167,2012,3,20
Williamtown,18.6,26.4,0.2,NE,30.0,ENE,NW,15.0,9.0,89.0,62.0,1011.2,1006.2,20.9,25.8,No,No,-32.85,151.8167,2012,3,21
Williamtown,19.1,23.4,0.4,SSW,43.0,SW,SSE,17.0,17.0,95.0,73.0,1009.1,1007.6,19.1,22.9,No,No,-32.85,151.8167,2012,3,22
Williamtown,16.6,29.0,0.0,WNW,59.0,NW,WNW,13.0,37.0,87.0,29.0,1004.4,1001.9,20.8,28.4,No,No,-32.85,151.8167,2012,3,23
Williamtown,12.0,24.2,0.0,WNW,48.0,WNW,W,28.0,19.0,47.0,28.0,1013.5,1012.2,16.8,23.5,No,No,-32.85,151.8167,2012,3,24
Williamtown,11.3,23.5,0.0,SSE,35.0,WNW,ESE,9.0,22.0,68.0,55.0,1021.5,1020.5,17.4,22.5,No,No,-32.85,151.8167,2012,3,25
Williamtown,14.3,24.8,0.0,ENE,35.0,NE,NE,15.0,22.0,77.0,61.0,1023.4,1021.2,19.5,23.4,No,No,-32.85,151.8167,2012,3,26
Williamtown,13.3,26.7,0.0,E,35.0,N,ESE,6.0,28.0,77.0,56.0,1023.3,1021.5,18.7,24.0,No,No,-32.85,151.8167,2012,3,27
Williamtown,16.2,26.6,0.0,E,37.0,ENE,ENE,9.0,17.0,88.0,49.0,1022.9,1019.8,19.2,25.5,No,No,-32.85,151.8167,2012,3,28
Williamtown,12.7,26.5,0.0,ESE,31.0,NW,SE,11.0,22.0,82.0,54.0,1019.4,1016.1,18.5,25.5,No,No,-32.85,151.8167,2012,3,29
Williamtown,14.6,24.8,0.0,SSE,31.0,WNW,S,13.0,22.0,90.0,61.0,1018.9,1016.9,18.5,24.1,No,No,-32.85,151.8167,2012,3,30
Williamtown,13.0,26.1,0.0,SSE,26.0,WNW,SE,17.0,17.0,99.0,60.0,1019.1,1016.9,16.2,24.6,No,No,-32.85,151.8167,2012,3,31
Williamtown,11.1,27.2,0.0,SE,22.0,NW,ESE,13.0,17.0,70.0,51.0,1018.4,1015.1,19.3,25.6,No,No,-32.85,151.8167,2012,4,1
Williamtown,15.5,26.2,0.2,SE,28.0,NE,SE,9.0,20.0,93.0,61.0,1018.1,1014.7,18.7,24.1,No,Yes,-32.85,151.8167,2012,4,2
Williamtown,13.4,27.6,4.4,ESE,24.0,NW,E,17.0,17.0,83.0,52.0,1016.7,1013.9,19.4,26.3,Yes,No,-32.85,151.8167,2012,4,3
Williamtown,14.2,27.6,0.0,ESE,39.0,NE,E,13.0,22.0,67.0,58.0,1017.6,1015.8,23.5,25.6,No,No,-32.85,151.8167,2012,4,4
Williamtown,14.1,25.7,0.0,E,35.0,ENE,ESE,13.0,26.0,62.0,54.0,1020.9,1018.6,23.4,24.6,No,No,-32.85,151.8167,2012,4,5
Williamtown,11.8,26.3,0.0,E,31.0,NE,ESE,9.0,20.0,64.0,56.0,1021.6,1017.2,22.4,24.6,No,No,-32.85,151.8167,2012,4,6
Williamtown,13.7,30.5,0.0,S,52.0,NW,S,15.0,31.0,65.0,68.0,1015.8,1015.9,21.6,24.5,No,No,-32.85,151.8167,2012,4,7
Williamtown,19.9,27.6,0.0,W,74.0,ENE,NE,17.0,15.0,75.0,59.0,1019.3,1013.4,22.8,26.9,No,Yes,-32.85,151.8167,2012,4,8
Williamtown,12.9,23.3,11.2,WNW,35.0,W,SSE,22.0,19.0,47.0,39.0,1017.0,1015.0,18.2,22.1,Yes,No,-32.85,151.8167,2012,4,9
Williamtown,10.8,19.5,0.0,S,61.0,SW,SSW,26.0,39.0,45.0,62.0,1024.2,1024.5,15.3,17.2,No,Yes,-32.85,151.8167,2012,4,10
Williamtown,11.2,17.5,7.6,SSW,43.0,WSW,SW,22.0,13.0,75.0,89.0,1029.9,1029.1,14.2,15.9,Yes,Yes,-32.85,151.8167,2012,4,11
Williamtown,11.4,21.9,9.8,SSW,39.0,WNW,SE,17.0,26.0,81.0,78.0,1032.6,1030.9,16.6,18.9,Yes,Yes,-32.85,151.8167,2012,4,12
Williamtown,12.0,23.0,9.8,SSW,39.0,NW,SE,13.0,17.0,79.0,59.0,1031.9,1015.2,17.7,22.0,Yes,Yes,-32.85,151.8167,2012,4,13
Williamtown,11.7,25.5,9.8,SSW,39.0,NNW,SE,11.0,15.0,82.0,62.0,1028.6,1024.0,18.2,23.9,Yes,No,-32.85,151.8167,2012,4,14
Williamtown,13.5,22.5,0.8,WNW,15.0,WNW,SSE,13.0,11.0,88.0,77.0,1025.1,1022.1,18.5,21.7,No,Yes,-32.85,151.8167,2012,4,15
Williamtown,17.2,23.7,24.6,WNW,39.0,SSW,S,9.0,30.0,88.0,76.0,1023.4,1020.8,19.6,22.5,Yes,Yes,-32.85,151.8167,2012,4,16
Williamtown,15.4,19.6,34.2,SE,35.0,SW,E,11.0,15.0,95.0,93.0,1021.8,1019.1,17.6,18.8,Yes,Yes,-32.85,151.8167,2012,4,17
Williamtown,16.5,19.8,56.2,NNE,24.0,SSW,ENE,6.0,4.0,93.0,97.0,1019.9,1017.4,19.1,18.7,Yes,Yes,-32.85,151.8167,2012,4,18
Williamtown,14.6,23.2,32.8,NNE,39.0,WSW,NNE,6.0,11.0,91.0,92.0,1019.2,1015.2,19.5,20.9,Yes,Yes,-32.85,151.8167,2012,4,19
Williamtown,16.0,27.6,32.8,NNE,39.0,WNW,ESE,15.0,17.0,89.0,75.0,1016.9,1014.4,20.7,24.7,Yes,Yes,-32.85,151.8167,2012,4,20
Williamtown,16.1,24.8,32.8,NNE,39.0,WNW,SSE,11.0,15.0,97.0,78.0,1015.4,1012.8,19.0,23.2,Yes,Yes,-32.85,151.8167,2012,4,21
Williamtown,14.8,24.1,32.8,NNW,22.0,NW,N,13.0,9.0,99.0,76.0,1015.2,1011.6,18.0,23.0,Yes,Yes,-32.85,151.8167,2012,4,22
Williamtown,17.9,20.0,8.0,NNW,39.0,WNW,N,13.0,6.0,93.0,96.0,1014.3,1012.7,19.7,18.3,Yes,Yes,-32.85,151.8167,2012,4,23
Williamtown,14.9,24.2,5.4,NNW,39.0,NW,NNW,13.0,19.0,92.0,47.0,1017.6,1009.1,18.4,23.2,Yes,No,-32.85,151.8167,2012,4,24
Williamtown,8.5,19.0,0.0,NW,61.0,WNW,NW,41.0,41.0,55.0,39.0,1012.7,1010.0,13.9,18.3,No,No,-32.85,151.8167,2012,4,25
Williamtown,11.8,22.3,0.0,WNW,50.0,WNW,S,22.0,30.0,55.0,52.0,1017.8,1017.2,17.1,20.8,No,No,-32.85,151.8167,2012,4,26
Williamtown,10.4,21.9,0.0,WNW,39.0,NW,ESE,17.0,15.0,79.0,60.0,1022.0,1020.6,14.8,21.1,No,No,-32.85,151.8167,2012,4,27
Williamtown,11.8,19.0,0.0,WNW,19.0,WNW,NW,7.0,11.0,94.0,78.0,1021.8,1018.6,15.1,18.7,No,No,-32.85,151.8167,2012,4,28
Williamtown,10.9,22.0,0.6,SSE,52.0,WNW,S,15.0,30.0,75.0,69.0,1020.0,1020.6,16.9,17.9,No,Yes,-32.85,151.8167,2012,4,29
Williamtown,12.1,20.2,11.8,SW,26.0,W,SE,17.0,9.0,87.0,57.0,1027.1,1025.0,14.3,18.5,Yes,Yes,-32.85,151.8167,2012,4,30
Williamtown,8.5,22.8,11.8,NE,28.0,NW,ENE,7.0,17.0,79.0,55.0,1027.6,1023.6,16.1,22.0,Yes,No,-32.85,151.8167,2012,5,1
Williamtown,9.9,24.5,0.2,ESE,19.0,WNW,ESE,11.0,11.0,89.0,57.0,1023.6,1019.0,15.3,23.1,No,Yes,-32.85,151.8167,2012,5,2
Williamtown,15.4,21.2,2.4,WNW,26.0,WNW,SSW,13.0,9.0,94.0,66.0,1020.0,1017.7,16.6,19.6,Yes,Yes,-32.85,151.8167,2012,5,3
Williamtown,11.4,20.5,2.4,SSE,28.0,WNW,SSE,13.0,13.0,85.0,60.0,1020.2,1016.9,16.0,19.7,Yes,Yes,-32.85,151.8167,2012,5,4
Williamtown,9.3,20.5,2.4,S,37.0,WNW,S,17.0,22.0,81.0,58.0,1016.2,1013.2,13.0,19.6,Yes,Yes,-32.85,151.8167,2012,5,5
Williamtown,7.7,21.0,2.4,WNW,37.0,WNW,W,28.0,22.0,63.0,29.0,1017.8,1015.0,13.9,20.6,Yes,No,-32.85,151.8167,2012,5,6
Williamtown,6.6,19.4,0.6,WNW,31.0,WNW,SSW,19.0,13.0,69.0,48.0,1019.1,1015.9,12.7,17.6,No,No,-32.85,151.8167,2012,5,7
Williamtown,7.3,22.0,0.0,WNW,39.0,WNW,W,19.0,13.0,65.0,37.0,1019.4,1017.0,13.6,21.4,No,No,-32.85,151.8167,2012,5,8
Williamtown,7.9,25.0,0.0,NW,31.0,NW,NW,20.0,17.0,54.0,32.0,1022.1,1019.6,15.3,24.5,No,No,-32.85,151.8167,2012,5,9
Williamtown,9.7,27.1,0.0,WNW,30.0,NW,WNW,17.0,6.0,59.0,32.0,1022.8,1019.7,16.5,26.6,No,No,-32.85,151.8167,2012,5,10
Williamtown,8.7,28.3,0.0,WNW,37.0,NW,NW,15.0,20.0,67.0,24.0,1019.8,1015.0,16.8,27.4,No,No,-32.85,151.8167,2012,5,11
Williamtown,9.4,22.3,0.0,SSE,35.0,W,SSE,13.0,22.0,60.0,51.0,1017.4,1013.8,17.9,19.1,No,No,-32.85,151.8167,2012,5,12
Williamtown,8.2,19.0,0.0,W,57.0,WNW,W,37.0,35.0,43.0,30.0,1014.8,1012.8,12.8,18.5,No,No,-32.85,151.8167,2012,5,13
Williamtown,5.8,18.1,0.0,WSW,37.0,W,S,20.0,22.0,53.0,43.0,1021.5,1021.1,12.1,17.1,No,No,-32.85,151.8167,2012,5,14
Williamtown,6.6,19.0,0.0,WNW,35.0,WNW,S,26.0,15.0,57.0,49.0,1024.5,1022.0,11.5,18.0,No,No,-32.85,151.8167,2012,5,15
Williamtown,8.4,19.6,0.0,WNW,28.0,WNW,S,20.0,17.0,67.0,54.0,1024.9,1022.6,13.0,19.3,No,No,-32.85,151.8167,2012,5,16
Williamtown,6.9,19.9,0.0,NW,24.0,NW,SE,15.0,11.0,84.0,58.0,1025.3,1022.2,12.0,18.7,No,No,-32.85,151.8167,2012,5,17
Williamtown,5.9,21.3,0.0,WNW,30.0,NW,NNW,24.0,9.0,85.0,43.0,1025.6,1021.9,11.7,20.9,No,No,-32.85,151.8167,2012,5,18
Williamtown,6.3,21.5,0.0,NW,35.0,NW,W,20.0,17.0,68.0,29.0,1023.8,1020.6,11.9,20.0,No,No,-32.85,151.8167,2012,5,19
Williamtown,5.2,20.0,0.0,S,39.0,WNW,SE,19.0,15.0,58.0,71.0,1025.6,1023.4,11.9,17.4,No,No,-32.85,151.8167,2012,5,20
Williamtown,7.5,20.1,0.8,NW,17.0,NW,ENE,13.0,6.0,99.0,61.0,1025.7,1022.3,12.1,19.6,No,No,-32.85,151.8167,2012,5,21
Williamtown,8.4,21.3,0.2,WNW,41.0,WNW,WNW,20.0,28.0,74.0,25.0,1024.9,1021.5,13.2,20.6,No,No,-32.85,151.8167,2012,5,22
Williamtown,3.4,22.0,0.0,WNW,28.0,NW,NNE,17.0,15.0,62.0,30.0,1025.8,1021.5,11.6,21.1,No,No,-32.85,151.8167,2012,5,23
Williamtown,3.2,16.4,0.0,WNW,30.0,NW,W,13.0,6.0,66.0,69.0,1021.6,1018.9,11.7,15.0,No,No,-32.85,151.8167,2012,5,24
Williamtown,11.7,17.1,0.0,WNW,67.0,NW,WNW,11.0,31.0,84.0,49.0,1014.4,1011.5,14.5,16.5,No,No,-32.85,151.8167,2012,5,25
Williamtown,10.6,17.5,0.0,WNW,74.0,WNW,WNW,41.0,35.0,42.0,43.0,1015.8,1013.8,13.5,16.7,No,Yes,-32.85,151.8167,2012,5,26
Williamtown,7.3,18.7,4.2,SSW,41.0,WNW,S,20.0,28.0,65.0,47.0,1020.3,1019.4,13.3,17.1,Yes,Yes,-32.85,151.8167,2012,5,27
Williamtown,8.9,18.8,4.2,SSW,48.0,W,SSW,13.0,28.0,79.0,57.0,1025.7,1024.7,13.6,17.7,Yes,Yes,-32.85,151.8167,2012,5,28
Williamtown,11.7,18.3,4.2,S,26.0,WNW,SSW,13.0,15.0,97.0,75.0,1030.9,1029.8,12.6,17.2,Yes,Yes,-32.85,151.8167,2012,5,29
Williamtown,11.4,19.3,4.2,ESE,31.0,WNW,SSE,13.0,19.0,94.0,55.0,1034.3,1032.1,13.9,18.8,Yes,Yes,-32.85,151.8167,2012,5,30
Williamtown,12.3,19.8,48.8,ESE,28.0,WNW,SE,11.0,13.0,84.0,64.0,1033.2,1030.4,14.2,17.9,Yes,Yes,-32.85,151.8167,2012,5,31
Williamtown,9.6,17.7,48.8,E,33.0,NW,ESE,9.0,17.0,96.0,89.0,1029.4,1025.7,13.3,15.9,Yes,Yes,-32.85,151.8167,2012,6,1
Williamtown,11.7,18.4,48.8,NW,13.0,NNE,ESE,6.0,7.0,97.0,81.0,1021.9,1018.0,14.8,18.1,Yes,Yes,-32.85,151.8167,2012,6,2
Williamtown,14.1,16.3,48.8,SW,19.0,WNW,SSE,11.0,11.0,99.0,96.0,1014.0,1009.7,14.8,15.7,Yes,Yes,-32.85,151.8167,2012,6,3
Williamtown,13.1,20.4,17.6,WNW,69.0,WNW,WSW,19.0,11.0,93.0,75.0,1005.3,1001.3,14.9,17.1,Yes,No,-32.85,151.8167,2012,6,4
Williamtown,8.8,16.0,0.2,S,67.0,WNW,WNW,39.0,37.0,48.0,45.0,1002.0,1001.0,12.3,14.8,No,Yes,-32.85,151.8167,2012,6,5
Williamtown,9.6,17.6,15.6,S,70.0,S,S,39.0,41.0,64.0,84.0,1014.6,1016.5,15.5,13.9,Yes,Yes,-32.85,151.8167,2012,6,6
Williamtown,9.8,14.8,12.4,SW,33.0,SW,WNW,24.0,9.0,85.0,78.0,1022.5,1021.4,12.1,13.6,Yes,Yes,-32.85,151.8167,2012,6,7
Williamtown,5.4,17.0,12.4,WNW,24.0,WNW,S,17.0,9.0,87.0,48.0,1026.0,1023.8,9.5,15.3,Yes,Yes,-32.85,151.8167,2012,6,8
Williamtown,4.7,17.8,12.4,NW,28.0,NW,W,20.0,6.0,87.0,45.0,1026.7,1023.9,8.5,17.0,Yes,Yes,-32.85,151.8167,2012,6,9
Williamtown,5.9,16.6,3.8,SSW,31.0,NW,SSW,15.0,22.0,80.0,75.0,1025.8,1022.4,9.4,15.6,Yes,Yes,-32.85,151.8167,2012,6,10
Williamtown,9.0,17.7,14.4,SSE,52.0,WNW,S,11.0,30.0,96.0,91.0,1020.6,1018.2,13.5,14.4,Yes,Yes,-32.85,151.8167,2012,6,11
Williamtown,13.3,19.9,13.6,SE,46.0,SE,SSE,30.0,24.0,70.0,58.0,1018.7,1017.1,16.7,18.3,Yes,No,-32.85,151.8167,2012,6,12
Williamtown,11.0,18.6,0.6,SSE,33.0,WSW,SSE,11.0,22.0,92.0,61.0,1019.9,1018.1,14.7,17.7,No,Yes,-32.85,151.8167,2012,6,13
Williamtown,9.1,18.7,2.8,WNW,24.0,WNW,SE,15.0,13.0,97.0,74.0,1019.4,1016.8,11.5,17.4,Yes,Yes,-32.85,151.8167,2012,6,14
Williamtown,7.5,21.3,2.8,NW,19.0,NW,N,11.0,13.0,95.0,49.0,1018.3,1014.8,11.1,20.9,Yes,Yes,-32.85,151.8167,2012,6,15
Williamtown,8.0,15.2,2.8,WNW,31.0,N,NE,7.0,2.0,83.0,77.0,1018.3,1015.3,12.1,14.9,Yes,Yes,-32.85,151.8167,2012,6,16
Williamtown,10.1,18.2,2.8,WNW,52.0,WNW,NW,33.0,30.0,68.0,45.0,1020.0,1017.4,13.2,17.9,Yes,Yes,-32.85,151.8167,2012,6,17
Williamtown,10.0,18.8,1.6,WNW,39.0,WNW,W,24.0,15.0,60.0,38.0,1022.2,1019.9,13.8,18.3,Yes,No,-32.85,151.8167,2012,6,18
Williamtown,6.7,18.5,0.0,WNW,52.0,WNW,W,28.0,22.0,60.0,44.0,1021.0,1018.3,12.2,18.2,No,No,-32.85,151.8167,2012,6,19
Williamtown,5.9,17.4,0.0,NW,28.0,NW,NW,22.0,13.0,75.0,47.0,1023.4,1018.7,10.0,17.3,No,No,-32.85,151.8167,2012,6,20
Williamtown,3.9,19.8,0.0,NW,50.0,WNW,N,22.0,9.0,61.0,45.0,1017.6,1012.6,11.7,18.0,No,No,-32.85,151.8167,2012,6,21
Williamtown,5.6,19.4,0.0,WNW,61.0,NNE,NW,11.0,24.0,71.0,74.0,1008.9,1010.8,12.7,12.9,No,No,-32.85,151.8167,2012,6,22
Williamtown,6.4,16.0,0.0,W,46.0,WNW,WNW,28.0,22.0,68.0,42.0,1022.6,1022.0,10.3,15.5,No,No,-32.85,151.8167,2012,6,23
Williamtown,4.9,15.7,0.0,WNW,44.0,WNW,WNW,33.0,24.0,59.0,38.0,1029.6,1027.2,8.4,15.3,No,No,-32.85,151.8167,2012,6,24
Williamtown,2.9,18.1,0.0,WNW,41.0,WNW,WNW,17.0,26.0,74.0,34.0,1029.0,1024.4,8.4,17.8,No,Yes,-32.85,151.8167,2012,6,25
Williamtown,5.5,15.4,4.8,SSE,33.0,WNW,SE,11.0,15.0,97.0,65.0,1030.1,1028.4,9.3,14.8,Yes,Yes,-32.85,151.8167,2012,6,26
Williamtown,9.3,15.1,6.4,SE,24.0,NW,E,13.0,9.0,85.0,80.0,1030.9,1028.1,11.7,13.9,Yes,Yes,-32.85,151.8167,2012,6,27
Williamtown,8.4,17.5,6.8,SSE,28.0,NW,SE,11.0,11.0,97.0,80.0,1025.6,1020.7,11.0,15.5,Yes,No,-32.85,151.8167,2012,6,28
Williamtown,8.4,16.4,0.0,WNW,20.0,NW,N,13.0,9.0,100.0,79.0,1016.6,1012.4,11.6,15.6,No,No,-32.85,151.8167,2012,6,29
Williamtown,6.8,20.4,0.0,NW,39.0,WNW,WNW,15.0,26.0,91.0,29.0,1014.6,1012.0,12.2,19.7,No,No,-32.85,151.8167,2012,6,30
Williamtown,7.5,17.7,0.0,W,48.0,WNW,WNW,11.0,24.0,70.0,37.0,1016.7,1014.9,11.0,14.6,No,No,-32.85,151.8167,2012,7,1
Williamtown,6.5,17.0,0.0,W,54.0,WNW,W,33.0,19.0,57.0,36.0,1016.9,1015.7,12.0,16.9,No,No,-32.85,151.8167,2012,7,2
Williamtown,6.3,16.4,0.0,WNW,39.0,WNW,SW,26.0,19.0,65.0,40.0,1020.4,1017.8,9.7,15.0,No,No,-32.85,151.8167,2012,7,3
Williamtown,4.0,15.7,0.0,SSW,48.0,WNW,SSW,20.0,26.0,68.0,54.0,1024.0,1024.6,8.4,14.3,No,Yes,-32.85,151.8167,2012,7,4
Williamtown,7.8,16.2,4.2,SSW,48.0,WSW,SSW,17.0,30.0,75.0,60.0,1029.8,1029.0,11.7,14.9,Yes,Yes,-32.85,151.8167,2012,7,5
Williamtown,9.0,14.9,4.2,WSW,37.0,NW,SW,7.0,17.0,94.0,74.0,1032.3,1030.4,10.5,14.4,Yes,Yes,-32.85,151.8167,2012,7,6
Williamtown,7.6,16.5,4.2,SSW,28.0,WNW,S,19.0,19.0,87.0,62.0,1032.2,1029.9,9.9,16.2,Yes,Yes,-32.85,151.8167,2012,7,7
Williamtown,6.5,18.1,18.2,NW,24.0,NW,ESE,19.0,9.0,89.0,56.0,1031.3,1028.3,10.1,16.8,Yes,No,-32.85,151.8167,2012,7,8
Williamtown,3.2,18.7,0.0,ENE,26.0,NW,ENE,11.0,17.0,99.0,58.0,1030.7,1026.4,7.8,18.4,No,No,-32.85,151.8167,2012,7,9
Williamtown,7.6,21.0,0.0,NNE,39.0,NE,NE,9.0,24.0,80.0,48.0,1027.0,1021.1,13.8,19.6,No,Yes,-32.85,151.8167,2012,7,10
Williamtown,12.5,20.5,2.6,NW,30.0,NNW,WNW,13.0,17.0,93.0,59.0,1021.6,1018.7,13.6,19.6,Yes,No,-32.85,151.8167,2012,7,11
Williamtown,9.7,15.6,0.0,NE,35.0,NW,NE,9.0,13.0,96.0,96.0,1018.6,1014.1,12.2,14.7,No,No,-32.85,151.8167,2012,7,12
Williamtown,10.9,17.7,0.0,NNE,28.0,N,NNE,13.0,9.0,97.0,87.0,1014.3,1011.0,13.4,17.4,No,No,-32.85,151.8167,2012,7,13
Williamtown,9.9,18.7,0.0,NW,54.0,NW,NW,15.0,30.0,76.0,42.0,1014.5,1011.4,14.7,18.0,No,No,-32.85,151.8167,2012,7,14
Williamtown,5.7,16.6,0.0,WNW,56.0,WNW,WNW,31.0,33.0,56.0,41.0,1018.1,1018.1,12.9,16.3,No,Yes,-32.85,151.8167,2012,7,15
Williamtown,6.7,18.1,15.2,W,44.0,WNW,N,26.0,9.0,54.0,42.0,1028.4,1026.1,10.5,17.3,Yes,No,-32.85,151.8167,2012,7,16
Williamtown,3.1,19.2,0.0,WNW,20.0,NW,N,13.0,11.0,82.0,41.0,1027.6,1023.0,9.6,19.1,No,No,-32.85,151.8167,2012,7,17
Williamtown,5.7,20.7,0.0,WNW,37.0,N,NW,9.0,26.0,73.0,41.0,1020.0,1015.8,11.4,19.7,No,No,-32.85,151.8167,2012,7,18
Williamtown,6.1,16.6,0.0,SSW,52.0,WNW,SSW,20.0,33.0,68.0,61.0,1019.6,1019.3,11.0,13.9,No,No,-32.85,151.8167,2012,7,19
Williamtown,5.5,17.3,0.0,SSW,39.0,WNW,SSW,20.0,24.0,69.0,59.0,1024.8,1023.7,9.9,15.1,No,No,-32.85,151.8167,2012,7,20
Williamtown,9.9,17.9,0.0,S,56.0,SW,SSW,15.0,31.0,88.0,52.0,1027.8,1027.1,13.0,15.8,No,Yes,-32.85,151.8167,2012,7,21
Williamtown,10.4,18.3,38.0,SSE,52.0,WSW,SSW,13.0,20.0,94.0,74.0,1028.2,1026.4,11.7,15.6,Yes,Yes,-32.85,151.8167,2012,7,22
Williamtown,10.8,18.4,7.6,SSE,46.0,SE,SSE,20.0,20.0,62.0,57.0,1028.0,1025.7,15.3,16.2,Yes,Yes,-32.85,151.8167,2012,7,23
Williamtown,8.5,15.8,7.0,WNW,20.0,WNW,NNW,13.0,7.0,95.0,83.0,1027.7,1025.2,11.3,15.0,Yes,No,-32.85,151.8167,2012,7,24
Williamtown,7.0,18.9,0.4,WNW,20.0,NW,NNE,15.0,9.0,100.0,46.0,1024.4,1020.2,8.6,18.4,No,No,-32.85,151.8167,2012,7,25
Williamtown,5.3,19.8,0.0,WSW,31.0,NNW,WNW,11.0,17.0,83.0,56.0,1016.5,1012.9,12.3,17.3,No,No,-32.85,151.8167,2012,7,26
Williamtown,7.9,17.5,0.0,WNW,46.0,WNW,WSW,22.0,15.0,71.0,37.0,1013.6,1011.1,12.4,16.8,No,No,-32.85,151.8167,2012,7,27
Williamtown,7.2,17.5,0.0,WNW,48.0,WNW,WSW,28.0,17.0,66.0,36.0,1016.5,1015.9,11.0,16.8,No,No,-32.85,151.8167,2012,7,28
Williamtown,7.0,17.0,0.0,WNW,39.0,WNW,S,26.0,26.0,60.0,49.0,1022.4,1021.2,11.3,15.5,No,No,-32.85,151.8167,2012,7,29
Williamtown,5.7,15.8,0.0,SSW,54.0,WSW,SSW,24.0,37.0,50.0,34.0,1023.8,1021.8,11.7,14.4,No,Yes,-32.85,151.8167,2012,7,30
Williamtown,7.5,15.9,3.2,SW,41.0,WSW,SW,24.0,24.0,64.0,51.0,1025.3,1022.3,11.5,14.4,Yes,No,-32.85,151.8167,2012,7,31
Williamtown,4.7,15.7,0.0,WSW,31.0,WNW,W,20.0,15.0,67.0,45.0,1022.7,1019.6,10.0,14.5,No,No,-32.85,151.8167,2012,8,1
Williamtown,4.1,16.7,0.0,WNW,35.0,WNW,SW,26.0,13.0,62.0,33.0,1022.2,1018.8,9.8,16.0,No,No,-32.85,151.8167,2012,8,2
Williamtown,3.6,18.6,0.0,WNW,46.0,W,WSW,13.0,19.0,58.0,30.0,1019.1,1015.1,10.4,16.7,No,No,-32.85,151.8167,2012,8,3
Williamtown,4.8,20.2,0.0,NW,39.0,NW,W,19.0,19.0,50.0,27.0,1019.0,1015.3,11.3,19.9,No,No,-32.85,151.8167,2012,8,4
Williamtown,5.1,21.4,0.0,WNW,52.0,NW,WNW,17.0,33.0,54.0,20.0,1018.1,1013.0,10.7,20.6,No,No,-32.85,151.8167,2012,8,5
