Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Latitude,Longitude,Year,Month,Day
BadgerysCreek,11.7,30.5,0.0,NNE,28.0,NNE,NNE,11.0,19.0,73.0,36.0,1024.7,1018.9,19.0,28.4,No,No,-33.85,150.75,2009,11,1
BadgerysCreek,14.8,29.9,0.0,ESE,35.0,NNE,E,9.0,22.0,72.0,57.0,1020.9,1016.7,22.2,28.3,No,No,-33.85,150.75,2009,11,2
BadgerysCreek,17.1,38.7,0.0,NW,85.0,NNE,NW,11.0,33.0,75.0,16.0,1012.0,1006.3,23.1,38.2,No,No,-33.85,150.75,2009,11,3
BadgerysCreek,17.5,20.3,0.0,SE,33.0,E,ESE,20.0,13.0,79.0,76.0,1017.4,1015.4,18.6,19.7,No,No,-33.85,150.75,2009,11,4
BadgerysCreek,14.4,21.8,0.2,SE,33.0,S,ESE,11.0,20.0,73.0,67.0,1021.2,1021.5,19.4,19.7,No,Yes,-33.85,150.75,2009,11,5
BadgerysCreek,14.5,21.2,3.0,SSW,28.0,SSE,SSW,11.0,7.0,80.0,64.0,1027.9,1026.8,18.0,19.7,Yes,Yes,-33.85,150.75,2009,11,6
BadgerysCreek,15.6,25.6,2.4,E,41.0,ESE,E,7.0,20.0,85.0,52.0,1030.9,1029.4,19.3,23.1,Yes,No,-33.85,150.75,2009,11,7
BadgerysCreek,13.3,21.8,0.2,ESE,24.0,SW,ESE,11.0,13.0,85.0,85.0,1031.2,1028.7,18.3,20.7,No,No,-33.85,150.75,2009,11,8
BadgerysCreek,16.1,28.7,0.8,ESE,37.0,N,N,7.0,11.0,79.0,39.0,1027.3,1022.7,20.4,27.6,No,No,-33.85,150.75,2009,11,9
BadgerysCreek,11.3,30.3,0.0,NE,35.0,W,ENE,4.0,13.0,71.0,25.0,1022.7,1018.8,19.2,29.0,No,No,-33.85,150.75,2009,11,10
BadgerysCreek,11.4,28.2,0.0,E,35.0,SW,E,7.0,22.0,62.0,46.0,1022.7,1020.6,21.7,26.8,No,No,-33.85,150.75,2009,11,11
BadgerysCreek,11.5,37.0,0.0,SSE,59.0,NNW,N,7.0,19.0,68.0,22.0,1020.1,1012.2,20.9,35.9,No,No,-33.85,150.75,2009,11,12
BadgerysCreek,17.6,22.3,0.0,SE,31.0,SSE,SSE,19.0,15.0,67.0,55.0,1020.4,1018.9,20.5,22.0,No,No,-33.85,150.75,2009,11,13
BadgerysCreek,9.7,32.4,0.0,E,31.0,NNE,NE,11.0,15.0,66.0,24.0,1016.6,1010.2,18.5,30.6,No,No,-33.85,150.75,2009,11,14
BadgerysCreek,13.2,29.0,0.0,E,35.0,SSW,NE,11.0,19.0,38.0,52.0,1012.2,1015.2,25.3,21.1,No,No,-33.85,150.75,2009,11,15
BadgerysCreek,17.8,37.3,0.0,WSW,41.0,NNE,N,13.0,17.0,65.0,35.0,1008.9,1001.6,22.8,33.8,No,No,-33.85,150.75,2009,11,16
BadgerysCreek,18.3,23.9,0.0,S,37.0,ESE,E,11.0,26.0,62.0,51.0,1008.9,1009.6,21.2,21.1,No,No,-33.85,150.75,2009,11,17
BadgerysCreek,15.4,30.1,0.0,E,37.0,N,ENE,15.0,17.0,60.0,38.0,1013.0,1009.2,20.7,29.6,No,No,-33.85,150.75,2009,11,18
BadgerysCreek,14.4,36.7,0.0,SSW,30.0,NE,E,6.0,15.0,65.0,32.0,1010.9,1008.1,23.4,34.8,No,No,-33.85,150.75,2009,11,19
BadgerysCreek,17.5,41.9,0.0,N,48.0,N,NE,2.0,22.0,60.0,31.0,1010.1,1005.6,27.6,33.8,No,No,-33.85,150.75,2009,11,20
BadgerysCreek,21.8,35.3,0.4,E,33.0,WSW,E,17.0,17.0,45.0,30.0,1010.6,1005.9,26.6,34.6,No,No,-33.85,150.75,2009,11,21
BadgerysCreek,17.9,41.6,0.0,NW,70.0,N,NNW,9.0,35.0,70.0,15.0,1005.0,1001.1,24.0,40.2,No,Yes,-33.85,150.75,2009,11,22
BadgerysCreek,17.6,20.8,1.6,SSE,44.0,SE,SSE,19.0,15.0,70.0,86.0,1021.1,1022.7,19.3,17.1,Yes,Yes,-33.85,150.75,2009,11,23
BadgerysCreek,14.7,22.7,5.8,SW,20.0,SW,S,13.0,7.0,84.0,69.0,1026.9,1024.3,17.0,22.5,Yes,No,-33.85,150.75,2009,11,24
BadgerysCreek,16.2,31.9,0.0,ENE,33.0,N,NE,7.0,15.0,73.0,35.0,1022.2,1017.2,22.1,31.2,No,No,-33.85,150.75,2009,11,25
BadgerysCreek,17.1,33.3,0.0,SSW,44.0,SE,E,9.0,22.0,69.0,41.0,1017.6,1009.9,23.5,33.0,No,Yes,-33.85,150.75,2009,11,26
BadgerysCreek,17.9,34.5,2.8,NW,48.0,NNW,WNW,20.0,26.0,50.0,25.0,1009.9,1006.8,25.1,33.6,Yes,No,-33.85,150.75,2009,11,27
BadgerysCreek,15.6,39.8,0.0,NW,65.0,NE,NW,4.0,35.0,49.0,12.0,1006.7,999.2,24.1,38.2,No,No,-33.85,150.75,2009,11,28
BadgerysCreek,16.2,31.2,0.0,NW,61.0,NW,WNW,17.0,31.0,26.0,19.0,1001.0,999.3,25.2,29.7,No,No,-33.85,150.75,2009,11,29
BadgerysCreek,13.2,23.0,0.0,S,43.0,SSW,S,15.0,20.0,51.0,90.0,1008.4,1009.9,20.4,15.7,No,Yes,-33.85,150.75,2009,11,30
BadgerysCreek,12.9,23.4,4.6,SE,48.0,S,SSE,22.0,28.0,51.0,37.0,1016.7,1016.8,17.7,21.7,Yes,No,-33.85,150.75,2009,12,1
BadgerysCreek,12.9,23.6,0.6,SW,31.0,SSW,SE,19.0,15.0,60.0,41.0,1022.4,1021.0,18.6,22.7,No,No,-33.85,150.75,2009,12,2
BadgerysCreek,10.1,30.5,0.2,E,41.0,NNE,ENE,11.0,20.0,57.0,24.0,1022.5,1016.4,18.9,28.9,No,No,-33.85,150.75,2009,12,3
BadgerysCreek,12.9,27.3,0.0,SSE,37.0,ENE,SE,9.0,22.0,59.0,48.0,1015.5,1015.0,23.0,24.6,No,No,-33.85,150.75,2009,12,4
BadgerysCreek,14.1,30.7,0.0,ESE,43.0,ENE,SW,7.0,9.0,59.0,27.0,1015.6,1011.3,19.5,29.3,No,No,-33.85,150.75,2009,12,5
BadgerysCreek,14.9,30.2,0.0,E,48.0,E,ENE,13.0,22.0,59.0,43.0,1017.3,1013.5,23.5,29.8,No,No,-33.85,150.75,2009,12,6
BadgerysCreek,17.2,39.4,0.0,W,43.0,N,NW,9.0,13.0,64.0,13.0,1012.1,1006.2,24.2,38.0,No,No,-33.85,150.75,2009,12,7
BadgerysCreek,16.5,36.3,0.0,SSE,50.0,NW,NNE,6.0,20.0,73.0,29.0,1009.8,999.1,20.9,35.4,No,No,-33.85,150.75,2009,12,8
BadgerysCreek,16.5,26.1,0.6,E,37.0,SE,ENE,13.0,19.0,64.0,51.0,1011.1,1009.6,20.0,23.6,No,No,-33.85,150.75,2009,12,9
BadgerysCreek,19.2,32.5,0.0,WNW,56.0,NNW,NNE,11.0,22.0,65.0,33.0,1011.5,1005.2,22.2,29.9,No,No,-33.85,150.75,2009,12,10
BadgerysCreek,17.0,29.9,0.0,WNW,39.0,WSW,SSW,26.0,22.0,26.0,11.0,1012.9,1012.6,22.6,28.5,No,No,-33.85,150.75,2009,12,11
BadgerysCreek,12.0,32.6,0.0,SSE,43.0,WSW,SSW,13.0,19.0,70.0,52.0,1017.6,1015.2,16.7,21.1,No,No,-33.85,150.75,2009,12,12
BadgerysCreek,15.3,30.8,0.0,SE,43.0,ESE,SSE,7.0,26.0,61.0,43.0,1016.5,1014.3,23.3,27.7,No,No,-33.85,150.75,2009,12,13
BadgerysCreek,17.9,21.8,0.0,SE,26.0,S,SE,9.0,15.0,84.0,71.0,1021.6,1021.1,19.0,20.5,No,No,-33.85,150.75,2009,12,14
BadgerysCreek,15.5,27.4,0.0,NE,37.0,N,NE,7.0,24.0,70.0,56.0,1022.7,1019.5,21.5,25.0,No,No,-33.85,150.75,2009,12,15
BadgerysCreek,20.8,34.8,0.2,ESE,35.0,NE,ENE,13.0,24.0,64.0,43.0,1020.2,1014.5,23.8,33.2,No,No,-33.85,150.75,2009,12,16
BadgerysCreek,17.7,42.5,0.0,N,57.0,ENE,N,6.0,41.0,63.0,18.0,1013.7,1007.1,26.9,40.3,No,Yes,-33.85,150.75,2009,12,17
BadgerysCreek,18.8,21.0,4.2,SW,54.0,NNE,ESE,7.0,9.0,88.0,95.0,1015.1,1017.2,19.1,16.6,Yes,Yes,-33.85,150.75,2009,12,18
BadgerysCreek,15.0,31.6,4.2,ESE,43.0,N,E,15.0,15.0,68.0,25.0,1015.5,1012.5,20.8,30.7,Yes,No,-33.85,150.75,2009,12,19
BadgerysCreek,17.4,23.1,0.2,NE,28.0,S,NNE,11.0,17.0,74.0,60.0,1021.5,1019.3,18.6,22.0,No,No,-33.85,150.75,2009,12,20
BadgerysCreek,16.6,30.4,0.0,NE,37.0,NNE,E,17.0,24.0,61.0,53.0,1016.8,1011.4,22.5,27.5,No,No,-33.85,150.75,2009,12,21
BadgerysCreek,16.1,36.8,0.2,E,43.0,ENE,ESE,2.0,20.0,66.0,31.0,1011.7,1008.6,23.7,31.4,No,No,-33.85,150.75,2009,12,22
BadgerysCreek,16.1,37.3,0.2,N,43.0,NE,N,11.0,17.0,51.0,20.0,1015.4,1011.1,25.7,34.9,No,No,-33.85,150.75,2009,12,23
BadgerysCreek,17.4,38.4,0.0,ENE,44.0,NNE,E,11.0,28.0,46.0,27.0,1012.9,1008.4,26.3,33.5,No,No,-33.85,150.75,2009,12,24
BadgerysCreek,19.4,28.7,0.0,SE,26.0,W,SSE,11.0,9.0,59.0,70.0,1010.7,1010.7,26.5,24.8,No,Yes,-33.85,150.75,2009,12,25
BadgerysCreek,16.3,20.4,10.4,SW,20.0,SW,S,13.0,9.0,90.0,84.0,1016.5,1016.7,17.1,18.4,Yes,No,-33.85,150.75,2009,12,26
BadgerysCreek,17.0,22.8,1.0,NNE,17.0,SSW,NE,9.0,11.0,86.0,80.0,1018.4,1016.1,20.3,22.3,No,Yes,-33.85,150.75,2009,12,27
BadgerysCreek,19.0,26.2,23.4,E,31.0,W,NE,9.0,19.0,99.0,52.0,1015.6,1015.2,19.6,21.1,Yes,Yes,-33.85,150.75,2009,12,28
BadgerysCreek,17.2,28.1,1.6,SSE,33.0,S,SE,15.0,20.0,68.0,43.0,1021.7,1020.9,21.7,27.0,Yes,No,-33.85,150.75,2009,12,29
BadgerysCreek,15.4,27.2,0.0,ENE,31.0,S,E,17.0,15.0,67.0,47.0,1025.6,1022.7,21.2,26.5,No,No,-33.85,150.75,2009,12,30
BadgerysCreek,17.2,28.2,0.0,N,35.0,S,NNE,0.0,15.0,84.0,68.0,1021.3,1016.9,19.9,24.8,No,No,-33.85,150.75,2009,12,31
Cobar,17.9,35.2,0.0,SSW,48.0,ENE,SW,6.0,20.0,20.0,13.0,1006.3,1004.4,26.6,33.4,No,No,-31.55,145.8333,2009,1,1
Cobar,18.4,28.9,0.0,S,37.0,SSE,SSE,19.0,19.0,30.0,8.0,1012.9,1012.1,20.3,27.0,No,No,-31.55,145.8333,2009,1,2
Cobar,15.5,34.1,0.0,SE,30.0,SSE,N,13.0,7.0,70.0,7.0,1017.6,1011.6,16.7,32.7,No,No,-31.55,145.8333,2009,1,3
Cobar,19.4,37.6,0.0,NNE,46.0,NNE,NNW,30.0,15.0,42.0,22.0,1012.3,1009.2,28.7,34.9,No,No,-31.55,145.8333,2009,1,4
Cobar,21.9,38.4,0.0,WNW,31.0,WNW,WSW,6.0,6.0,37.0,22.0,1012.7,1009.1,29.1,35.6,No,No,-31.55,145.8333,2009,1,5
Cobar,24.2,41.0,0.0,WNW,35.0,NW,WNW,17.0,13.0,19.0,15.0,1010.7,1007.4,33.6,37.6,No,No,-31.55,145.8333,2009,1,6
Cobar,27.1,36.1,0.0,N,43.0,N,WNW,7.0,20.0,26.0,19.0,1007.7,1007.4,30.7,34.3,No,No,-31.55,145.8333,2009,1,7
Cobar,23.3,34.0,0.0,SSW,41.0,S,SSE,17.0,19.0,33.0,15.0,1011.3,1009.9,25.0,31.5,No,No,-31.55,145.8333,2009,1,8
Cobar,16.1,34.2,0.0,SE,37.0,SE,S,15.0,6.0,25.0,9.0,1013.3,1009.2,20.7,32.8,No,No,-31.55,145.8333,2009,1,9
Cobar,19.0,35.5,0.0,ENE,48.0,ENE,WSW,30.0,9.0,46.0,28.0,1008.3,1004.0,23.4,33.3,No,No,-31.55,145.8333,2009,1,10
Cobar,19.7,35.5,0.0,NE,41.0,NNE,WSW,15.0,17.0,61.0,14.0,1007.9,1005.8,24.0,33.6,No,No,-31.55,145.8333,2009,1,11
Cobar,20.9,37.8,0.0,E,30.0,SE,ENE,11.0,7.0,27.0,9.0,1012.6,1010.1,29.8,36.4,No,No,-31.55,145.8333,2009,1,12
Cobar,23.9,39.1,0.0,ENE,39.0,NE,N,24.0,9.0,40.0,15.0,1013.6,1010.4,29.1,37.0,No,No,-31.55,145.8333,2009,1,13
Cobar,24.9,41.2,0.0,SSW,43.0,N,NNW,17.0,11.0,25.0,15.0,1012.9,1010.1,31.5,38.1,No,No,-31.55,145.8333,2009,1,14
Cobar,25.2,40.5,0.0,SW,44.0,W,SW,13.0,22.0,24.0,15.0,1012.4,1009.0,31.4,37.8,No,No,-31.55,145.8333,2009,1,15
Cobar,21.6,34.2,0.0,SW,44.0,S,S,17.0,19.0,19.0,8.0,1014.1,1012.3,25.0,32.2,No,No,-31.55,145.8333,2009,1,16
Cobar,18.4,31.8,0.0,S,33.0,S,SW,17.0,15.0,25.0,5.0,1016.3,1013.8,19.9,30.3,No,No,-31.55,145.8333,2009,1,17
Cobar,17.9,34.2,0.0,SE,61.0,NE,SE,22.0,17.0,46.0,19.0,1016.4,1013.5,21.6,32.2,No,No,-31.55,145.8333,2009,1,18
Cobar,21.4,37.5,0.0,NNE,43.0,ENE,NNE,26.0,9.0,34.0,29.0,1013.1,1009.6,26.2,34.1,No,Yes,-31.55,145.8333,2009,1,19
Cobar,23.3,39.4,4.8,W,59.0,N,NW,19.0,17.0,54.0,14.0,1011.1,1008.5,27.0,37.0,Yes,No,-31.55,145.8333,2009,1,20
Cobar,25.4,33.5,0.0,N,46.0,NW,N,9.0,28.0,46.0,52.0,1012.0,1009.8,28.9,29.7,No,No,-31.55,145.8333,2009,1,21
Cobar,21.8,30.7,0.0,WNW,56.0,N,N,24.0,19.0,71.0,63.0,1008.6,1006.2,24.4,27.3,No,Yes,-31.55,145.8333,2009,1,22
Cobar,20.3,36.0,18.0,WSW,94.0,NNE,NW,13.0,7.0,89.0,50.0,1008.6,1006.7,24.7,33.4,Yes,Yes,-31.55,145.8333,2009,1,23
Cobar,22.1,34.7,8.6,NNW,50.0,SSW,SW,11.0,15.0,46.0,23.0,1008.6,1008.3,28.1,33.2,Yes,No,-31.55,145.8333,2009,1,24
Cobar,19.7,37.3,0.0,SSW,28.0,SE,ENE,13.0,6.0,19.0,10.0,1013.1,1011.8,26.4,35.0,No,No,-31.55,145.8333,2009,1,25
Cobar,23.8,39.9,0.0,S,31.0,ENE,E,17.0,7.0,50.0,16.0,1014.6,1012.1,28.7,38.7,No,No,-31.55,145.8333,2009,1,26
Cobar,27.0,38.7,0.0,ENE,46.0,ENE,ESE,24.0,7.0,45.0,22.0,1015.2,1012.6,29.0,36.4,No,No,-31.55,145.8333,2009,1,27
Cobar,26.2,38.5,0.0,E,39.0,NNE,ENE,15.0,19.0,37.0,17.0,1014.4,1011.5,29.6,37.0,No,No,-31.55,145.8333,2009,1,28
Cobar,25.0,39.5,0.0,ENE,52.0,NNE,NNE,19.0,20.0,31.0,14.0,1014.6,1011.2,29.9,38.4,No,No,-31.55,145.8333,2009,1,29
Cobar,25.1,39.3,0.0,ESE,44.0,NNE,ESE,20.0,20.0,34.0,18.0,1013.8,1010.5,29.9,37.5,No,No,-31.55,145.8333,2009,1,30
Cobar,25.2,38.5,0.0,ENE,44.0,NNE,NE,24.0,20.0,35.0,18.0,1015.2,1011.9,29.0,36.9,No,No,-31.55,145.8333,2009,1,31
Cobar,24.8,40.8,0.0,SE,30.0,W,SSE,9.0,9.0,34.0,16.0,1012.9,1009.8,30.1,38.9,No,No,-31.55,145.8333,2009,2,1
Cobar,27.6,40.3,0.0,S,57.0,NNE,NNE,17.0,9.0,32.0,20.0,1010.4,1007.1,32.0,38.5,No,No,-31.55,145.8333,2009,2,2
Cobar,23.6,40.4,0.6,WSW,54.0,E,SSW,9.0,11.0,42.0,17.0,1008.4,1005.0,29.9,38.7,No,Yes,-31.55,145.8333,2009,2,3
Cobar,24.1,41.4,1.6,ENE,39.0,NE,WSW,17.0,7.0,50.0,21.0,1007.0,1003.5,28.2,38.8,Yes,No,-31.55,145.8333,2009,2,4
Cobar,27.2,43.4,0.0,NNW,37.0,N,N,15.0,7.0,33.0,14.0,1005.9,1003.3,32.6,43.0,No,No,-31.55,145.8333,2009,2,5
Cobar,29.1,43.5,0.0,WNW,28.0,NNW,NNW,9.0,13.0,25.0,16.0,1007.5,1005.2,35.6,41.4,No,No,-31.55,145.8333,2009,2,6
Cobar,28.9,41.4,0.0,NNE,41.0,NNE,ENE,20.0,19.0,22.0,14.0,1010.4,1008.3,32.1,40.0,No,No,-31.55,145.8333,2009,2,7
Cobar,25.1,42.0,0.0,NNE,39.0,N,NNE,15.0,13.0,23.0,9.0,1009.9,1007.3,31.6,40.4,No,No,-31.55,145.8333,2009,2,8
Cobar,25.4,36.6,0.0,SW,43.0,SSW,SSW,19.0,13.0,24.0,12.0,1008.6,1006.9,26.1,35.4,No,No,-31.55,145.8333,2009,2,9
Cobar,19.3,28.1,0.0,SSW,46.0,S,SSW,19.0,24.0,26.0,14.0,1010.2,1008.8,19.6,24.9,No,No,-31.55,145.8333,2009,2,10
Cobar,14.1,25.9,0.0,SW,44.0,SSW,S,22.0,24.0,38.0,19.0,1011.9,1010.1,14.8,24.1,No,No,-31.55,145.8333,2009,2,11
Cobar,14.5,30.1,0.0,S,37.0,S,SE,9.0,13.0,44.0,25.0,1013.2,1010.0,17.4,28.4,No,No,-31.55,145.8333,2009,2,12
Cobar,16.8,23.3,0.6,E,63.0,E,E,35.0,35.0,66.0,53.0,1013.8,1012.2,18.5,22.4,No,Yes,-31.55,145.8333,2009,2,13
Cobar,16.1,19.1,26.0,ESE,54.0,ESE,ESE,28.0,19.0,81.0,93.0,1014.3,1013.2,17.1,17.0,Yes,Yes,-31.55,145.8333,2009,2,14
Cobar,16.0,24.2,7.0,SE,43.0,SE,ESE,13.0,24.0,66.0,56.0,1012.1,1011.2,18.9,22.7,Yes,No,-31.55,145.8333,2009,2,15
Cobar,17.4,19.7,0.0,ESE,48.0,SE,SE,19.0,20.0,65.0,97.0,1011.2,1010.7,19.2,17.1,No,Yes,-31.55,145.8333,2009,2,16
Cobar,15.9,20.8,32.6,ESE,44.0,ESE,ESE,15.0,19.0,94.0,77.0,1011.9,1010.2,16.6,20.6,Yes,Yes,-31.55,145.8333,2009,2,17
Cobar,16.5,27.4,1.6,E,30.0,E,ESE,19.0,15.0,69.0,53.0,1009.0,1006.2,20.1,27.0,Yes,No,-31.55,145.8333,2009,2,18
Cobar,16.8,30.6,0.0,SSE,26.0,E,S,6.0,13.0,66.0,28.0,1008.7,1007.1,22.1,30.0,No,No,-31.55,145.8333,2009,2,19
Cobar,20.4,34.0,0.0,SW,31.0,WSW,SSE,9.0,4.0,45.0,19.0,1011.0,1009.6,25.9,33.1,No,No,-31.55,145.8333,2009,2,20
Cobar,19.9,31.7,0.0,S,31.0,S,SSW,13.0,11.0,39.0,25.0,1012.5,1010.8,23.0,30.3,No,No,-31.55,145.8333,2009,2,21
Cobar,17.2,34.3,0.0,WNW,39.0,E,NNW,15.0,9.0,52.0,19.0,1013.3,1011.2,22.3,32.3,No,No,-31.55,145.8333,2009,2,22
Cobar,21.9,35.1,0.0,S,43.0,NNE,NNW,22.0,24.0,53.0,30.0,1012.8,1010.4,25.9,34.0,No,Yes,-31.55,145.8333,2009,2,23
Cobar,21.0,34.7,2.0,E,46.0,NNE,NW,15.0,22.0,60.0,34.0,1013.5,1011.7,25.6,32.9,Yes,No,-31.55,145.8333,2009,2,24
Cobar,18.7,33.1,0.8,WSW,31.0,SSW,SW,11.0,9.0,69.0,32.0,1014.9,1013.2,23.6,31.7,No,No,-31.55,145.8333,2009,2,25
Cobar,17.9,33.8,0.0,ESE,24.0,ESE,WSW,13.0,7.0,25.0,19.0,1014.7,1013.0,24.0,32.4,No,No,-31.55,145.8333,2009,2,26
Cobar,19.9,33.5,0.0,NE,39.0,ENE,N,26.0,7.0,55.0,22.0,1014.5,1011.7,22.5,32.3,No,No,-31.55,145.8333,2009,2,27
Cobar,22.2,36.9,0.0,WSW,41.0,N,WNW,17.0,19.0,41.0,18.0,1010.9,1008.1,25.8,35.8,No,No,-31.55,145.8333,2009,2,28
Cobar,16.9,32.8,0.0,SSW,30.0,SW,S,2.0,11.0,33.0,14.0,1011.4,1010.1,20.4,30.4,No,No,-31.55,145.8333,2009,3,1
Cobar,20.0,31.1,0.0,SE,30.0,E,NW,7.0,6.0,31.0,31.0,1013.4,1012.7,23.1,29.3,No,No,-31.55,145.8333,2009,3,2
Cobar,23.0,38.9,0.0,W,65.0,NE,NNE,19.0,28.0,28.0,20.0,1012.8,1008.6,25.0,37.5,No,No,-31.55,145.8333,2009,3,3
Cobar,18.6,24.5,0.0,SSW,54.0,SSW,SW,22.0,24.0,46.0,21.0,1016.0,1015.6,18.6,22.9,No,No,-31.55,145.8333,2009,3,4
Cobar,14.1,24.6,0.0,SSW,46.0,SSW,SSW,20.0,17.0,50.0,29.0,1016.9,1014.2,15.1,22.5,No,No,-31.55,145.8333,2009,3,5
Cobar,11.9,26.4,0.0,WSW,41.0,SSW,WSW,11.0,9.0,52.0,28.0,1014.8,1012.0,16.7,24.9,No,No,-31.55,145.8333,2009,3,6
Cobar,13.1,29.6,0.0,SW,26.0,ESE,NE,11.0,7.0,42.0,18.0,1014.6,1012.4,18.7,27.8,No,No,-31.55,145.8333,2009,3,7
Cobar,16.5,33.2,0.0,E,46.0,SE,ESE,15.0,11.0,29.0,13.0,1014.2,1012.0,22.6,31.8,No,No,-31.55,145.8333,2009,3,8
Cobar,21.1,33.4,0.0,E,41.0,ENE,ENE,24.0,9.0,52.0,29.0,1015.8,1013.2,22.5,31.3,No,No,-31.55,145.8333,2009,3,9
Cobar,21.6,31.1,0.0,SW,61.0,ENE,E,30.0,11.0,49.0,34.0,1014.9,1013.7,24.2,28.5,No,No,-31.55,145.8333,2009,3,10
Cobar,19.5,31.4,0.0,ESE,46.0,ENE,ENE,26.0,19.0,54.0,34.0,1016.9,1014.4,21.8,30.2,No,No,-31.55,145.8333,2009,3,11
Cobar,21.6,32.2,0.0,NNE,48.0,ENE,N,28.0,20.0,54.0,35.0,1016.2,1013.2,23.9,31.2,No,Yes,-31.55,145.8333,2009,3,12
Cobar,18.5,29.6,9.2,NE,39.0,ENE,NE,13.0,6.0,86.0,43.0,1016.1,1013.3,20.0,28.8,Yes,Yes,-31.55,145.8333,2009,3,13
Cobar,19.1,34.2,1.2,NW,37.0,ENE,NW,13.0,11.0,70.0,30.0,1017.6,1009.0,16.7,33.0,Yes,No,-31.55,145.8333,2009,3,14
Cobar,16.0,24.3,0.0,S,39.0,SSE,SW,17.0,13.0,47.0,25.0,1014.5,1012.2,17.1,23.3,No,No,-31.55,145.8333,2009,3,15
Cobar,9.2,24.4,0.0,SSW,41.0,SW,SW,9.0,15.0,43.0,34.0,1015.1,1012.6,16.0,23.2,No,No,-31.55,145.8333,2009,3,16
Cobar,12.1,25.8,0.0,SSW,30.0,SSW,S,11.0,9.0,58.0,25.0,1015.6,1013.6,15.9,24.4,No,No,-31.55,145.8333,2009,3,17
Cobar,13.9,29.5,0.0,ESE,28.0,ESE,E,11.0,9.0,41.0,23.0,1015.8,1012.9,20.2,27.7,No,No,-31.55,145.8333,2009,3,18
Cobar,15.3,32.3,0.0,SW,24.0,E,SSW,4.0,9.0,39.0,16.0,1014.7,1012.7,21.3,30.8,No,No,-31.55,145.8333,2009,3,19
Cobar,17.6,33.9,0.0,E,39.0,ESE,WSW,7.0,6.0,29.0,9.0,1014.5,1011.9,23.8,32.7,No,No,-31.55,145.8333,2009,3,20
Cobar,19.1,34.2,0.0,ENE,28.0,ENE,SE,13.0,7.0,40.0,14.0,1014.7,1011.9,22.8,32.6,No,No,-31.55,145.8333,2009,3,21
Cobar,20.9,34.3,0.0,NNW,28.0,NE,WNW,13.0,13.0,46.0,19.0,1014.4,1011.9,21.9,32.8,No,No,-31.55,145.8333,2009,3,22
Cobar,21.3,35.9,0.0,N,35.0,N,WNW,9.0,15.0,35.0,17.0,1014.5,1012.5,24.8,34.7,No,No,-31.55,145.8333,2009,3,23
Cobar,19.2,37.0,0.0,NNW,43.0,N,NW,15.0,20.0,30.0,12.0,1014.9,1013.7,25.1,35.6,No,No,-31.55,145.8333,2009,3,24
Cobar,23.5,36.5,0.0,NNW,44.0,NNE,N,19.0,20.0,29.0,14.0,1017.3,1016.0,25.7,35.6,No,No,-31.55,145.8333,2009,3,25
Cobar,21.9,36.4,0.0,NNW,37.0,NNE,NW,13.0,9.0,31.0,13.0,1019.2,1016.8,25.2,36.3,No,No,-31.55,145.8333,2009,3,26
Cobar,20.8,31.2,0.2,SE,33.0,SSE,S,13.0,11.0,46.0,18.0,1021.3,1019.3,22.5,30.8,No,No,-31.55,145.8333,2009,3,27
Cobar,15.9,31.0,0.0,ENE,37.0,ENE,SSE,20.0,6.0,52.0,23.0,1021.2,1018.9,20.6,29.8,No,No,-31.55,145.8333,2009,3,28
Cobar,16.6,31.6,0.0,WSW,26.0,ENE,ESE,13.0,7.0,40.0,18.0,1020.3,1017.3,20.6,30.2,No,No,-31.55,145.8333,2009,3,29
Cobar,17.3,31.0,0.0,SE,33.0,E,SSE,17.0,9.0,43.0,24.0,1019.5,1016.3,20.4,29.4,No,No,-31.55,145.8333,2009,3,30
Cobar,17.5,30.0,0.0,SE,39.0,SE,ESE,15.0,20.0,49.0,29.0,1018.4,1015.0,20.5,29.0,No,No,-31.55,145.8333,2009,3,31
Cobar,18.0,30.6,0.0,SE,44.0,SE,SE,15.0,19.0,55.0,36.0,1016.3,1014.1,20.4,28.8,No,No,-31.55,145.8333,2009,4,1
Cobar,19.7,31.8,0.0,ESE,37.0,E,ESE,19.0,20.0,67.0,40.0,1017.9,1015.1,21.9,29.4,No,No,-31.55,145.8333,2009,4,2
Cobar,21.0,32.8,0.0,N,31.0,ENE,WNW,19.0,9.0,60.0,36.0,1018.0,1014.8,23.6,30.9,No,No,-31.55,145.8333,2009,4,3
Cobar,15.6,24.3,0.2,S,43.0,S,S,17.0,11.0,51.0,30.0,1020.2,1018.0,16.3,23.6,No,No,-31.55,145.8333,2009,4,4
Cobar,9.9,24.6,0.0,SSW,31.0,SSE,SW,11.0,15.0,40.0,17.0,1019.8,1016.3,16.9,24.0,No,No,-31.55,145.8333,2009,4,5
Cobar,10.7,23.3,0.0,SSW,43.0,SSE,S,17.0,15.0,53.0,23.0,1021.2,1018.6,16.4,22.2,No,No,-31.55,145.8333,2009,4,6
Cobar,9.4,25.6,0.0,SSW,31.0,S,SSE,13.0,13.0,44.0,26.0,1023.6,1020.0,13.8,24.6,No,No,-31.55,145.8333,2009,4,7
