Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Latitude,Longitude,Year,Month,Day
Moree,16.2,33.7,0.0,WGD_ENE,37.0,WD9_ENE,WD15_SSE,24.0,9.0,49.0,24.0,1018.2,1015.6,24.3,31.4,No,No,-29.4667,149.85,2013,12,17
Moree,17.7,35.6,0.0,WGD_SE,48.0,WD9_NE,WD15_SE,20.0,20.0,48.0,18.0,1021.2,1017.1,24.2,33.7,No,No,-29.4667,149.85,2013,12,18
Moree,18.1,34.8,0.0,WGD_ENE,41.0,WD9_NE,WD15_ENE,26.0,4.0,42.0,11.0,1021.6,1017.1,23.2,33.0,No,No,-29.4667,149.85,2013,12,19
Moree,19.1,35.5,0.0,WGD_NNE,35.0,WD9_NNE,WD15_NW,24.0,6.0,45.0,19.0,1020.6,1014.8,24.1,33.0,No,No,-29.4667,149.85,2013,12,20
Moree,20.9,37.9,0.0,WGD_NNE,37.0,WD9_NNE,WD15_NW,28.0,11.0,41.0,20.0,1016.4,1012.0,26.2,35.6,No,No,-29.4667,149.85,2013,12,21
Moree,24.2,37.7,0.0,WGD_NNE,52.0,WD9_NNE,WD15_NW,33.0,19.0,46.0,17.0,1015.6,1011.2,27.2,35.9,No,No,-29.4667,149.85,2013,12,22
Moree,23.0,37.8,0.0,WGD_NNE,48.0,WD9_N,WD15_N,33.0,15.0,47.0,19.0,1013.3,1009.7,26.0,36.0,No,No,-29.4667,149.85,2013,12,23
Moree,24.1,35.9,0.0,WGD_SSW,52.0,WD9_NNE,WD15_W,24.0,6.0,36.0,21.0,1013.0,1010.9,27.6,35.2,No,No,-29.4667,149.85,2013,12,24
Moree,24.4,34.4,0.0,WGD_SSW,52.0,WD9_NNE,WD15_N,28.0,19.0,56.0,24.0,1015.2,1011.4,26.3,32.7,No,No,-29.4667,149.85,2013,12,25
Moree,22.8,35.7,0.0,WGD_SSW,48.0,WD9_N,WD15_WNW,20.0,17.0,51.0,28.0,1012.2,1007.8,26.2,32.8,No,No,-29.4667,149.85,2013,12,26
Moree,17.8,38.5,0.0,WGD_SSW,57.0,WD9_E,WD15_SSW,13.0,31.0,38.0,10.0,1009.4,1005.2,29.1,36.8,No,No,-29.4667,149.85,2013,12,27
Moree,22.1,39.2,0.0,WGD_NNE,44.0,WD9_NNE,WD15_W,31.0,24.0,55.0,14.0,1009.7,1004.7,26.4,37.3,No,No,-29.4667,149.85,2013,12,28
Moree,23.4,43.6,0.0,WGD_SW,56.0,WD9_N,WD15_WSW,24.0,28.0,50.0,8.0,1007.4,1003.7,29.9,42.4,No,No,-29.4667,149.85,2013,12,29
Moree,21.5,38.8,0.0,WGD_SSW,46.0,WD9_NE,WD15_W,30.0,17.0,47.0,13.0,1009.1,1005.0,27.4,38.1,No,No,-29.4667,149.85,2013,12,30
Moree,22.2,37.7,0.0,WGD_S,41.0,WD9_NE,WD15_WSW,20.0,17.0,55.0,18.0,1010.7,1007.2,26.6,35.6,No,No,-29.4667,149.85,2013,12,31
Newcastle,20.2,37.5,0.0,WGD_nan,39.0,WD9_NW,WD15_SE,11.0,19.0,37.0,63.0,1017.6,1015.2,31.2,28.7,No,No,-32.9333,151.75,2013,1,1
Newcastle,12.0,25.5,0.0,WGD_nan,39.0,WD9_SE,WD15_SE,19.0,28.0,71.0,63.0,1017.6,1015.2,23.0,24.4,No,No,-32.9333,151.75,2013,1,2
Newcastle,19.5,22.6,0.0,WGD_nan,39.0,WD9_SE,WD15_SE,9.0,9.0,65.0,59.0,1017.6,1015.2,21.2,25.2,No,No,-32.9333,151.75,2013,1,3
Newcastle,12.0,29.2,0.0,WGD_nan,39.0,WD9_nan,WD15_nan,13.0,19.0,70.0,52.0,1017.6,1015.2,16.7,21.1,No,No,-32.9333,151.75,2013,1,4
Newcastle,18.4,33.9,0.0,WGD_nan,39.0,WD9_NE,WD15_SE,9.0,19.0,59.0,50.0,1017.6,1015.2,24.7,30.5,No,No,-32.9333,151.75,2013,1,5
Newcastle,20.0,30.5,0.0,WGD_nan,39.0,WD9_NE,WD15_NE,7.0,28.0,64.0,50.0,1017.6,1015.2,26.2,30.0,No,No,-32.9333,151.75,2013,1,6
Newcastle,21.6,31.0,0.0,WGD_nan,39.0,WD9_SE,WD15_SE,4.0,9.0,67.0,59.0,1017.6,1015.2,25.0,28.2,No,No,-32.9333,151.75,2013,1,7
Newcastle,19.2,40.0,0.0,WGD_nan,39.0,WD9_NW,WD15_NW,41.0,46.0,38.0,19.0,1017.6,1015.2,30.8,39.5,No,No,-32.9333,151.75,2013,1,8
Newcastle,23.4,22.6,0.0,WGD_nan,39.0,WD9_SE,WD15_SE,52.0,28.0,66.0,61.0,1017.6,1015.2,24.0,22.5,No,No,-32.9333,151.75,2013,1,9
Newcastle,12.0,26.4,0.0,WGD_nan,39.0,WD9_nan,WD15_SE,13.0,37.0,70.0,53.0,1017.6,1015.2,16.7,26.4,No,No,-32.9333,151.75,2013,1,10
Newcastle,19.4,35.5,0.0,WGD_nan,39.0,WD9_NE,WD15_NE,4.0,4.0,69.0,48.0,1017.6,1015.2,24.4,33.6,No,No,-32.9333,151.75,2013,1,11
Newcastle,22.2,42.7,0.0,WGD_nan,39.0,WD9_NW,WD15_SW,9.0,4.0,34.0,21.0,1017.6,1015.2,35.2,42.4,No,No,-32.9333,151.75,2013,1,12
Newcastle,20.8,28.6,0.0,WGD_nan,39.0,WD9_nan,WD15_SE,0.0,9.0,75.0,66.0,1017.6,1015.2,23.4,26.5,No,Yes,-32.9333,151.75,2013,1,13
Newcastle,17.8,23.2,6.8,WGD_nan,39.0,WD9_S,WD15_SW,9.0,28.0,78.0,48.0,1017.6,1015.2,19.5,22.0,Yes,Yes,-32.9333,151.75,2013,1,14
Newcastle,17.0,27.0,1.4,WGD_nan,39.0,WD9_nan,WD15_NE,0.0,9.0,60.0,54.0,1017.6,1015.2,22.5,26.0,Yes,No,-32.9333,151.75,2013,1,15
Newcastle,16.2,30.8,0.0,WGD_nan,39.0,WD9_nan,WD15_SE,0.0,19.0,69.0,51.0,1017.6,1015.2,22.7,28.5,No,No,-32.9333,151.75,2013,1,16
Newcastle,20.8,32.4,0.0,WGD_nan,39.0,WD9_nan,WD15_SE,0.0,19.0,72.0,55.0,1017.6,1015.2,25.5,31.0,No,No,-32.9333,151.75,2013,1,17
Newcastle,22.0,44.1,0.0,WGD_nan,39.0,WD9_nan,WD15_NW,0.0,9.0,64.0,20.0,1017.6,1015.2,28.6,43.5,No,Yes,-32.9333,151.75,2013,1,18
Newcastle,22.0,24.4,3.4,WGD_nan,39.0,WD9_SE,WD15_SE,9.0,19.0,70.0,62.0,1017.6,1015.2,22.8,23.5,Yes,Yes,-32.9333,151.75,2013,1,19
Newcastle,18.4,23.5,6.4,WGD_nan,39.0,WD9_nan,WD15_nan,0.0,0.0,98.0,91.0,1017.6,1015.2,20.0,21.0,Yes,Yes,-32.9333,151.75,2013,1,20
Newcastle,19.5,28.3,13.2,WGD_nan,39.0,WD9_nan,WD15_SE,0.0,9.0,84.0,64.0,1017.6,1015.2,23.4,26.5,Yes,No,-32.9333,151.75,2013,1,21
Newcastle,19.2,32.5,0.0,WGD_nan,39.0,WD9_nan,WD15_nan,0.0,19.0,81.0,52.0,1017.6,1015.2,23.5,21.1,No,Yes,-32.9333,151.75,2013,1,22
Newcastle,21.0,25.0,2.0,WGD_nan,39.0,WD9_SW,WD15_nan,19.0,19.0,78.0,52.0,1017.6,1015.2,24.0,21.1,Yes,No,-32.9333,151.75,2013,1,23
Newcastle,19.5,27.5,0.8,WGD_nan,39.0,WD9_SE,WD15_SE,9.0,19.0,83.0,57.0,1017.6,1015.2,22.4,26.0,No,No,-32.9333,151.75,2013,1,24
Newcastle,20.6,30.8,0.6,WGD_nan,39.0,WD9_nan,WD15_SE,0.0,28.0,81.0,63.0,1017.6,1015.2,25.4,30.0,No,No,-32.9333,151.75,2013,1,25
Newcastle,22.2,31.2,0.0,WGD_nan,39.0,WD9_N,WD15_NE,9.0,15.0,65.0,71.0,1017.6,1015.2,27.1,29.5,No,Yes,-32.9333,151.75,2013,1,26
Newcastle,22.0,23.8,8.6,WGD_nan,39.0,WD9_nan,WD15_nan,0.0,0.0,96.0,95.0,1017.6,1015.2,22.6,22.6,Yes,Yes,-32.9333,151.75,2013,1,27
Newcastle,20.2,23.8,38.6,WGD_nan,39.0,WD9_NE,WD15_NE,4.0,4.0,95.0,95.0,1017.6,1015.2,22.0,22.0,Yes,Yes,-32.9333,151.75,2013,1,28
Newcastle,19.8,28.8,68.8,WGD_nan,39.0,WD9_nan,WD15_SE,0.0,28.0,94.0,82.0,1017.6,1015.2,23.5,22.6,Yes,No,-32.9333,151.75,2013,1,29
Newcastle,19.8,25.2,0.0,WGD_nan,39.0,WD9_SE,WD15_SE,9.0,11.0,81.0,71.0,1017.6,1015.2,22.2,24.9,No,No,-32.9333,151.75,2013,1,30
Newcastle,21.0,30.5,0.0,WGD_nan,39.0,WD9_NE,WD15_NE,9.0,4.0,79.0,65.0,1017.6,1015.2,24.0,30.0,No,Yes,-32.9333,151.75,2013,1,31
Newcastle,12.0,20.0,77.6,WGD_nan,39.0,WD9_SE,WD15_SE,28.0,19.0,95.0,96.0,1017.6,1015.2,19.0,18.6,Yes,Yes,-32.9333,151.75,2013,3,1
Newcastle,12.0,22.2,89.8,WGD_nan,39.0,WD9_SE,WD15_nan,28.0,19.0,94.0,52.0,1017.6,1015.2,17.5,21.1,Yes,Yes,-32.9333,151.75,2013,3,2
Newcastle,16.2,25.0,15.0,WGD_nan,39.0,WD9_SE,WD15_SE,4.0,15.0,77.0,71.0,1017.6,1015.2,22.1,24.3,Yes,No,-32.9333,151.75,2013,3,3
Newcastle,19.8,25.8,0.0,WGD_nan,39.0,WD9_SE,WD15_SE,9.0,19.0,66.0,61.0,1017.6,1015.2,22.5,24.5,No,No,-32.9333,151.75,2013,3,4
Newcastle,19.4,27.5,0.0,WGD_nan,39.0,WD9_NE,WD15_NE,4.0,19.0,67.0,69.0,1017.6,1015.2,24.0,24.5,No,No,-32.9333,151.75,2013,3,5
Newcastle,20.0,28.0,0.0,WGD_nan,39.0,WD9_nan,WD15_NE,0.0,19.0,73.0,58.0,1017.6,1015.2,23.0,26.5,No,No,-32.9333,151.75,2013,3,6
Newcastle,17.2,28.5,0.0,WGD_nan,39.0,WD9_NE,WD15_NE,4.0,19.0,80.0,56.0,1017.6,1015.2,21.8,28.5,No,No,-32.9333,151.75,2013,3,7
Newcastle,17.4,27.2,0.0,WGD_nan,39.0,WD9_nan,WD15_SE,0.0,9.0,75.0,59.0,1017.6,1015.2,22.5,26.6,No,No,-32.9333,151.75,2013,3,8
Newcastle,20.0,28.2,0.0,WGD_nan,39.0,WD9_nan,WD15_NE,0.0,19.0,77.0,55.0,1017.6,1015.2,23.0,27.2,No,No,-32.9333,151.75,2013,3,9
Newcastle,17.8,22.6,0.0,WGD_nan,39.0,WD9_nan,WD15_S,0.0,9.0,77.0,57.0,1017.6,1015.2,21.4,27.4,No,No,-32.9333,151.75,2013,3,10
Newcastle,12.0,27.8,0.0,WGD_nan,39.0,WD9_nan,WD15_SE,13.0,9.0,70.0,57.0,1017.6,1015.2,16.7,26.8,No,No,-32.9333,151.75,2013,3,11
Newcastle,18.2,27.1,0.0,WGD_nan,39.0,WD9_nan,WD15_SE,0.0,9.0,76.0,60.0,1017.6,1015.2,23.0,26.4,No,No,-32.9333,151.75,2013,3,12
Newcastle,16.8,27.8,0.0,WGD_nan,39.0,WD9_nan,WD15_NE,0.0,11.0,86.0,53.0,1017.6,1015.2,21.0,27.5,No,No,-32.9333,151.75,2013,3,13
Newcastle,16.4,22.6,0.0,WGD_nan,39.0,WD9_nan,WD15_nan,0.0,19.0,83.0,52.0,1017.6,1015.2,21.1,21.1,No,No,-32.9333,151.75,2013,3,14
Newcastle,12.0,27.8,0.0,WGD_nan,39.0,WD9_nan,WD15_nan,13.0,19.0,70.0,52.0,1017.6,1015.2,16.7,21.1,No,Yes,-32.9333,151.75,2013,3,15
Newcastle,18.0,29.7,1.6,WGD_nan,39.0,WD9_nan,WD15_NE,0.0,4.0,98.0,55.0,1017.6,1015.2,20.0,29.0,Yes,No,-32.9333,151.75,2013,3,16
Newcastle,19.2,23.2,0.0,WGD_nan,39.0,WD9_SE,WD15_SE,11.0,37.0,55.0,47.0,1017.6,1015.2,21.8,22.2,No,Yes,-32.9333,151.75,2013,3,17
Newcastle,10.7,22.5,2.8,WGD_nan,39.0,WD9_SE,WD15_nan,9.0,19.0,68.0,52.0,1017.6,1015.2,18.0,21.1,Yes,No,-32.9333,151.75,2013,3,18
Newcastle,13.4,24.2,0.0,WGD_nan,39.0,WD9_S,WD15_SE,4.0,9.0,77.0,53.0,1017.6,1015.2,19.6,23.0,No,No,-32.9333,151.75,2013,3,19
Newcastle,14.9,26.2,0.0,WGD_nan,39.0,WD9_nan,WD15_SE,0.0,19.0,77.0,61.0,1017.6,1015.2,20.5,24.6,No,No,-32.9333,151.75,2013,3,20
Newcastle,14.6,28.4,0.0,WGD_nan,39.0,WD9_nan,WD15_NE,0.0,4.0,78.0,43.0,1017.6,1015.2,18.8,27.0,No,No,-32.9333,151.75,2013,3,21
Newcastle,17.6,32.2,0.0,WGD_nan,39.0,WD9_NW,WD15_NW,4.0,19.0,72.0,54.0,1017.6,1015.2,23.8,29.8,No,No,-32.9333,151.75,2013,3,22
Newcastle,22.4,31.8,0.0,WGD_nan,39.0,WD9_nan,WD15_NW,0.0,28.0,65.0,51.0,1017.6,1015.2,25.0,29.7,No,No,-32.9333,151.75,2013,3,23
Newcastle,19.5,32.2,0.0,WGD_nan,39.0,WD9_nan,WD15_NW,0.0,4.0,87.0,46.0,1017.6,1015.2,23.1,30.8,No,No,-32.9333,151.75,2013,3,24
Newcastle,18.2,27.5,0.0,WGD_nan,39.0,WD9_nan,WD15_SE,0.0,9.0,71.0,60.0,1017.6,1015.2,21.8,27.0,No,No,-32.9333,151.75,2013,3,25
Newcastle,20.4,29.2,0.0,WGD_nan,39.0,WD9_nan,WD15_SE,0.0,4.0,91.0,67.0,1017.6,1015.2,22.6,28.0,No,No,-32.9333,151.75,2013,3,26
Newcastle,19.0,31.2,0.0,WGD_nan,39.0,WD9_nan,WD15_NE,0.0,9.0,83.0,52.0,1017.6,1015.2,22.5,30.5,No,No,-32.9333,151.75,2013,3,27
Newcastle,18.7,32.7,0.0,WGD_nan,39.0,WD9_nan,WD15_NW,0.0,19.0,86.0,39.0,1017.6,1015.2,22.0,32.5,No,Yes,-32.9333,151.75,2013,3,28
Newcastle,17.9,22.8,7.0,WGD_nan,39.0,WD9_SW,WD15_SE,9.0,9.0,56.0,57.0,1017.6,1015.2,19.5,20.5,Yes,No,-32.9333,151.75,2013,3,29
Newcastle,12.5,24.5,0.0,WGD_nan,39.0,WD9_nan,WD15_SW,0.0,4.0,71.0,55.0,1017.6,1015.2,18.5,23.8,No,No,-32.9333,151.75,2013,3,30
Newcastle,16.0,26.1,0.0,WGD_nan,39.0,WD9_NW,WD15_NW,9.0,9.0,81.0,39.0,1017.6,1015.2,19.0,25.2,No,Yes,-32.9333,151.75,2013,3,31
Newcastle,16.0,24.5,5.4,WGD_nan,39.0,WD9_SE,WD15_SE,9.0,4.0,71.0,65.0,1017.6,1015.2,20.8,23.5,Yes,No,-32.9333,151.75,2013,4,1
Newcastle,14.4,25.7,0.4,WGD_nan,39.0,WD9_nan,WD15_SE,0.0,9.0,90.0,48.0,1017.6,1015.2,17.5,24.2,No,No,-32.9333,151.75,2013,4,2
Newcastle,15.0,21.0,0.0,WGD_nan,39.0,WD9_SW,WD15_nan,4.0,19.0,81.0,52.0,1017.6,1015.2,19.5,21.1,No,Yes,-32.9333,151.75,2013,4,3
Newcastle,15.2,21.8,69.8,WGD_nan,39.0,WD9_SE,WD15_nan,4.0,0.0,98.0,74.0,1017.6,1015.2,17.0,20.0,Yes,Yes,-32.9333,151.75,2013,4,4
Newcastle,16.0,24.3,8.4,WGD_nan,39.0,WD9_nan,WD15_SE,0.0,9.0,75.0,52.0,1017.6,1015.2,20.2,23.2,Yes,No,-32.9333,151.75,2013,4,5
Newcastle,15.5,23.0,0.0,WGD_nan,39.0,WD9_nan,WD15_SE,0.0,9.0,90.0,67.0,1017.6,1015.2,17.5,21.8,No,No,-32.9333,151.75,2013,4,6
Newcastle,12.5,23.5,0.0,WGD_nan,39.0,WD9_NE,WD15_SE,4.0,4.0,92.0,61.0,1017.6,1015.2,17.5,22.2,No,No,-32.9333,151.75,2013,4,7
Newcastle,12.2,23.8,0.0,WGD_nan,39.0,WD9_nan,WD15_SE,0.0,9.0,81.0,60.0,1017.6,1015.2,19.2,22.8,No,No,-32.9333,151.75,2013,4,8
Newcastle,13.8,22.5,0.0,WGD_nan,39.0,WD9_nan,WD15_SE,0.0,9.0,85.0,71.0,1017.6,1015.2,19.8,21.5,No,Yes,-32.9333,151.75,2013,4,9
Newcastle,13.4,24.7,13.4,WGD_nan,39.0,WD9_nan,WD15_NE,0.0,4.0,84.0,62.0,1017.6,1015.2,19.5,23.2,Yes,No,-32.9333,151.75,2013,4,10
Newcastle,12.2,25.7,0.0,WGD_nan,39.0,WD9_NW,WD15_NW,4.0,4.0,87.0,60.0,1017.6,1015.2,18.0,24.8,No,No,-32.9333,151.75,2013,4,11
Newcastle,15.2,25.5,0.0,WGD_nan,39.0,WD9_NW,WD15_SE,4.0,11.0,75.0,55.0,1017.6,1015.2,20.8,24.8,No,No,-32.9333,151.75,2013,4,12
Newcastle,14.2,25.5,0.0,WGD_nan,39.0,WD9_nan,WD15_SE,0.0,9.0,91.0,64.0,1017.6,1015.2,17.0,24.2,No,No,-32.9333,151.75,2013,4,13
Newcastle,13.4,27.2,0.0,WGD_nan,39.0,WD9_NW,WD15_SE,4.0,4.0,77.0,55.0,1017.6,1015.2,20.0,25.5,No,No,-32.9333,151.75,2013,4,14
Newcastle,12.0,22.6,0.0,WGD_nan,39.0,WD9_nan,WD15_nan,13.0,19.0,70.0,52.0,1017.6,1015.2,16.7,21.1,No,No,-32.9333,151.75,2013,4,15
Newcastle,12.0,22.6,0.0,WGD_nan,39.0,WD9_nan,WD15_nan,13.0,19.0,70.0,52.0,1017.6,1015.2,16.7,21.1,No,No,-32.9333,151.75,2013,4,16
Newcastle,12.0,22.6,0.0,WGD_nan,39.0,WD9_nan,WD15_nan,13.0,19.0,70.0,52.0,1017.6,1015.2,16.7,21.1,No,No,-32.9333,151.75,2013,4,17
Newcastle,12.0,22.6,0.0,WGD_nan,39.0,WD9_nan,WD15_nan,13.0,19.0,70.0,52.0,1017.6,1015.2,16.7,21.1,No,No,-32.9333,151.75,2013,4,18
Newcastle,12.0,22.6,0.0,WGD_nan,39.0,WD9_nan,WD15_nan,13.0,19.0,70.0,52.0,1017.6,1015.2,16.7,21.1,No,No,-32.9333,151.75,2013,4,19
Newcastle,12.0,22.6,0.0,WGD_nan,39.0,WD9_nan,WD15_nan,13.0,19.0,70.0,52.0,1017.6,1015.2,16.7,21.1,No,Yes,-32.9333,151.75,2013,4,20
Newcastle,12.0,21.3,36.0,WGD_nan,39.0,WD9_SE,WD15_SE,9.0,7.0,71.0,65.0,1017.6,1015.2,16.2,19.0,Yes,No,-32.9333,151.75,2013,4,21
Newcastle,13.1,25.2,0.4,WGD_nan,39.0,WD9_NW,WD15_SW,4.0,4.0,93.0,41.0,1017.6,1015.2,14.4,24.5,No,No,-32.9333,151.75,2013,4,22
Newcastle,11.5,24.8,0.0,WGD_nan,39.0,WD9_nan,WD15_nan,0.0,0.0,62.0,40.0,1017.6,1015.2,18.0,24.4,No,No,-32.9333,151.75,2013,4,23
Newcastle,9.8,23.5,0.0,WGD_nan,39.0,WD9_nan,WD15_NW,0.0,4.0,74.0,38.0,1017.6,1015.2,17.0,23.2,No,No,-32.9333,151.75,2013,4,24
Newcastle,10.0,22.6,0.0,WGD_nan,39.0,WD9_nan,WD15_nan,0.0,0.0,78.0,49.0,1017.6,1015.2,15.6,21.5,No,No,-32.9333,151.75,2013,4,25
Newcastle,9.5,25.2,0.0,WGD_nan,39.0,WD9_NW,WD15_nan,4.0,0.0,58.0,41.0,1017.6,1015.2,16.5,24.8,No,No,-32.9333,151.75,2013,4,26
Newcastle,10.2,22.6,0.0,WGD_nan,39.0,WD9_N,WD15_NE,4.0,4.0,69.0,49.0,1017.6,1015.2,17.6,24.2,No,No,-32.9333,151.75,2013,4,27
Newcastle,12.0,28.0,0.0,WGD_nan,39.0,WD9_nan,WD15_SW,13.0,19.0,70.0,30.0,1017.6,1015.2,16.7,27.5,No,No,-32.9333,151.75,2013,4,28
Newcastle,11.4,22.6,0.0,WGD_nan,39.0,WD9_NW,WD15_SE,4.0,9.0,56.0,57.0,1017.6,1015.2,19.5,24.5,No,No,-32.9333,151.75,2013,4,29
Newcastle,12.0,28.7,0.2,WGD_nan,39.0,WD9_nan,WD15_SE,13.0,4.0,70.0,77.0,1017.6,1015.2,16.7,22.5,No,No,-32.9333,151.75,2013,4,30
Newcastle,15.5,28.5,0.2,WGD_nan,39.0,WD9_NW,WD15_NW,9.0,19.0,90.0,42.0,1017.6,1015.2,18.8,27.5,No,No,-32.9333,151.75,2013,5,1
Newcastle,15.6,20.0,0.0,WGD_nan,39.0,WD9_SE,WD15_SE,22.0,28.0,61.0,55.0,1017.6,1015.2,17.5,18.4,No,No,-32.9333,151.75,2013,5,2
Newcastle,10.2,22.2,0.0,WGD_nan,39.0,WD9_nan,WD15_nan,0.0,19.0,75.0,52.0,1017.6,1015.2,16.0,21.1,No,No,-32.9333,151.75,2013,5,3
Newcastle,11.0,25.2,0.0,WGD_nan,39.0,WD9_nan,WD15_nan,0.0,0.0,65.0,36.0,1017.6,1015.2,16.5,24.6,No,No,-32.9333,151.75,2013,5,4
Newcastle,12.4,19.2,0.0,WGD_nan,39.0,WD9_SE,WD15_SE,19.0,9.0,64.0,53.0,1017.6,1015.2,17.0,18.0,No,No,-32.9333,151.75,2013,5,5
Newcastle,10.2,20.0,0.0,WGD_nan,39.0,WD9_SW,WD15_SE,4.0,28.0,71.0,67.0,1017.6,1015.2,16.0,18.5,No,Yes,-32.9333,151.75,2013,5,6
Newcastle,11.8,21.5,3.6,WGD_nan,39.0,WD9_nan,WD15_nan,0.0,0.0,96.0,66.0,1017.6,1015.2,14.4,19.5,Yes,No,-32.9333,151.75,2013,5,7
Newcastle,10.6,21.5,0.2,WGD_nan,39.0,WD9_nan,WD15_SE,0.0,4.0,82.0,65.0,1017.6,1015.2,15.9,20.3,No,No,-32.9333,151.75,2013,5,8
Newcastle,9.3,23.5,0.2,WGD_nan,39.0,WD9_nan,WD15_nan,0.0,0.0,92.0,59.0,1017.6,1015.2,14.2,22.5,No,No,-32.9333,151.75,2013,5,9
Newcastle,8.5,23.4,0.2,WGD_nan,39.0,WD9_NE,WD15_nan,4.0,0.0,92.0,58.0,1017.6,1015.2,13.5,22.0,No,No,-32.9333,151.75,2013,5,10
Newcastle,12.0,21.7,0.0,WGD_nan,39.0,WD9_nan,WD15_NE,0.0,9.0,86.0,70.0,1017.6,1015.2,17.4,21.4,No,No,-32.9333,151.75,2013,5,11
Newcastle,9.8,23.0,0.2,WGD_nan,39.0,WD9_nan,WD15_SW,0.0,4.0,100.0,68.0,1017.6,1015.2,12.5,21.0,No,No,-32.9333,151.75,2013,5,12
Newcastle,11.4,21.0,0.2,WGD_nan,39.0,WD9_SW,WD15_nan,4.0,0.0,94.0,64.0,1017.6,1015.2,14.0,20.6,No,Yes,-32.9333,151.75,2013,5,13
Newcastle,12.5,19.4,1.6,WGD_nan,39.0,WD9_nan,WD15_nan,0.0,0.0,94.0,64.0,1017.6,1015.2,16.0,19.0,Yes,Yes,-32.9333,151.75,2013,5,14
Newcastle,7.5,22.6,1.2,WGD_nan,39.0,WD9_NW,WD15_nan,4.0,19.0,65.0,52.0,1017.6,1015.2,12.0,21.1,Yes,Yes,-32.9333,151.75,2013,5,15
Newcastle,12.0,22.6,1.2,WGD_nan,39.0,WD9_nan,WD15_nan,13.0,19.0,70.0,52.0,1017.6,1015.2,16.7,21.1,Yes,Yes,-32.9333,151.75,2013,5,16
Newcastle,12.0,22.6,1.2,WGD_nan,39.0,WD9_nan,WD15_nan,13.0,19.0,70.0,52.0,1017.6,1015.2,16.7,21.1,Yes,Yes,-32.9333,151.75,2013,5,17
Newcastle,12.0,22.6,1.2,WGD_nan,39.0,WD9_nan,WD15_nan,13.0,19.0,70.0,52.0,1017.6,1015.2,16.7,21.1,Yes,Yes,-32.9333,151.75,2013,5,18
Newcastle,12.0,22.6,1.2,WGD_nan,39.0,WD9_nan,WD15_nan,13.0,19.0,70.0,52.0,1017.6,1015.2,16.7,21.1,Yes,Yes,-32.9333,151.75,2013,5,19
Newcastle,12.0,22.6,1.2,WGD_nan,39.0,WD9_nan,WD15_nan,13.0,19.0,70.0,52.0,1017.6,1015.2,16.7,21.1,Yes,Yes,-32.9333,151.75,2013,5,20
Newcastle,12.0,22.6,1.2,WGD_nan,39.0,WD9_nan,WD15_nan,13.0,19.0,70.0,52.0,1017.6,1015.2,16.7,21.1,Yes,Yes,-32.9333,151.75,2013,5,21
Newcastle,12.0,22.5,1.2,WGD_nan,39.0,WD9_nan,WD15_nan,13.0,19.0,70.0,52.0,1017.6,1015.2,16.7,21.1,Yes,Yes,-32.9333,151.75,2013,5,22
Newcastle,6.2,18.7,32.5,WGD_nan,39.0,WD9_nan,WD15_SE,0.0,4.0,97.0,79.0,1017.6,1015.2,12.4,16.0,Yes,Yes,-32.9333,151.75,2013,5,23
Newcastle,11.2,19.9,14.4,WGD_nan,39.0,WD9_SE,WD15_SE,37.0,41.0,61.0,50.0,1017.6,1015.2,18.6,19.0,Yes,Yes,-32.9333,151.75,2013,5,24
Newcastle,11.9,22.6,1.6,WGD_nan,39.0,WD9_SE,WD15_S,9.0,4.0,75.0,63.0,1017.6,1015.2,15.4,18.8,Yes,No,-32.9333,151.75,2013,5,25
Newcastle,12.0,21.2,0.0,WGD_nan,39.0,WD9_nan,WD15_nan,13.0,19.0,70.0,52.0,1017.6,1015.2,16.7,21.1,No,No,-32.9333,151.75,2013,5,26
Newcastle,6.4,16.4,0.2,WGD_nan,39.0,WD9_nan,WD15_nan,0.0,0.0,93.0,93.0,1017.6,1015.2,10.0,15.5,No,Yes,-32.9333,151.75,2013,5,27
Newcastle,9.3,18.7,6.2,WGD_nan,39.0,WD9_nan,WD15_nan,0.0,0.0,100.0,72.0,1017.6,1015.2,13.8,18.4,Yes,Yes,-32.9333,151.75,2013,5,28
Newcastle,11.8,21.2,1.4,WGD_nan,39.0,WD9_nan,WD15_nan,0.0,0.0,94.0,64.0,1017.6,1015.2,14.0,20.0,Yes,No,-32.9333,151.75,2013,5,29
Newcastle,8.5,22.2,0.2,WGD_nan,39.0,WD9_NE,WD15_NE,4.0,4.0,99.0,53.0,1017.6,1015.2,11.7,21.0,No,Yes,-32.9333,151.75,2013,5,30
Newcastle,9.7,22.8,2.0,WGD_nan,39.0,WD9_NE,WD15_nan,4.0,0.0,89.0,57.0,1017.6,1015.2,12.5,21.5,Yes,No,-32.9333,151.75,2013,5,31
Newcastle,11.0,20.5,0.2,WGD_nan,39.0,WD9_nan,WD15_nan,0.0,0.0,91.0,76.0,1017.6,1015.2,13.2,19.0,No,Yes,-32.9333,151.75,2013,6,1
Newcastle,13.5,16.7,7.2,WGD_nan,39.0,WD9_NW,WD15_SE,4.0,4.0,97.0,94.0,1017.6,1015.2,14.4,12.0,Yes,Yes,-32.9333,151.75,2013,6,2
