Date,Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Coordinates
2016-08-17,Penrith,6.6,25.0,0.0,N,15.0,NE,W,0.0,4.0,77.0,30.0,1017.6,1015.2,13.1,24.4,No,No,"(-33.75, 150.7)"
2016-08-18,Penrith,7.2,23.3,0.0,NNE,20.0,NE,NE,0.0,11.0,75.0,34.0,1017.6,1015.2,12.9,22.9,No,No,"(-33.75, 150.7)"
2016-08-19,Penrith,5.8,23.5,0.0,N,48.0,NE,N,0.0,28.0,81.0,41.0,1017.6,1015.2,11.4,21.4,No,No,"(-33.75, 150.7)"
2016-08-20,Penrith,10.2,17.9,0.0,NW,56.0,WNW,WNW,15.0,31.0,46.0,34.0,1017.6,1015.2,14.4,16.8,No,No,"(-33.75, 150.7)"
2016-08-21,Penrith,3.8,19.7,0.2,NNE,24.0,WNW,E,0.0,7.0,66.0,39.0,1017.6,1015.2,10.3,19.2,No,No,"(-33.75, 150.7)"
2016-08-22,Penrith,6.7,13.5,0.0,W,35.0,N,W,4.0,7.0,81.0,83.0,1017.6,1015.2,9.7,10.3,No,Yes,"(-33.75, 150.7)"
2016-08-23,Penrith,5.9,17.7,6.0,SSW,26.0,NNE,S,6.0,6.0,98.0,52.0,1017.6,1015.2,11.2,16.8,Yes,No,"(-33.75, 150.7)"
2016-08-24,Penrith,10.8,12.6,0.4,WSW,44.0,SW,SSW,6.0,15.0,92.0,98.0,1017.6,1015.2,11.9,11.9,No,Yes,"(-33.75, 150.7)"
2016-08-25,Penrith,8.3,18.0,22.2,WSW,30.0,S,SSW,4.0,13.0,74.0,42.0,1017.6,1015.2,11.3,17.7,Yes,No,"(-33.75, 150.7)"
2016-08-26,Penrith,3.8,17.7,0.2,SW,26.0,SW,SSW,15.0,9.0,51.0,37.0,1017.6,1015.2,12.2,17.2,No,No,"(-33.75, 150.7)"
2016-08-27,Penrith,3.6,19.9,0.0,ENE,20.0,SW,ENE,0.0,7.0,69.0,40.0,1017.6,1015.2,10.7,19.1,No,No,"(-33.75, 150.7)"
2016-08-28,Penrith,3.3,20.7,0.0,S,26.0,NW,SSW,2.0,13.0,75.0,38.0,1017.6,1015.2,9.0,18.1,No,No,"(-33.75, 150.7)"
2016-08-29,Penrith,4.7,19.3,0.0,W,11.0,NW,NNW,0.0,4.0,97.0,45.0,1017.6,1015.2,8.2,18.1,No,No,"(-33.75, 150.7)"
2016-08-30,Penrith,7.7,22.2,0.0,WSW,9.0,NW,WNW,0.0,4.0,92.0,57.0,1017.6,1015.2,11.3,20.9,No,No,"(-33.75, 150.7)"
2016-08-31,Penrith,11.2,23.6,0.0,NNW,46.0,NNE,N,9.0,19.0,86.0,50.0,1017.6,1015.2,15.2,22.7,No,No,"(-33.75, 150.7)"
2016-09-01,Penrith,8.2,22.7,0.0,ESE,17.0,NNE,NE,0.0,6.0,76.0,41.0,1017.6,1015.2,14.9,22.2,No,Yes,"(-33.75, 150.7)"
2016-09-02,Penrith,13.3,16.9,10.6,N,13.0,SSE,SSW,4.0,2.0,98.0,98.0,1017.6,1015.2,13.7,14.8,Yes,Yes,"(-33.75, 150.7)"
2016-09-03,Penrith,12.9,19.7,15.8,NW,56.0,WNW,W,26.0,30.0,62.0,49.0,1017.6,1015.2,16.8,18.6,Yes,No,"(-33.75, 150.7)"
2016-09-04,Penrith,8.4,20.8,0.0,SSE,28.0,SSE,SSE,6.0,7.0,59.0,38.0,1017.6,1015.2,15.8,20.5,No,No,"(-33.75, 150.7)"
2016-09-05,Penrith,5.5,22.0,0.0,E,15.0,NNE,NW,2.0,4.0,69.0,44.0,1017.6,1015.2,12.5,21.3,No,No,"(-33.75, 150.7)"
2016-09-06,Penrith,7.5,24.8,0.0,NE,17.0,NNE,NNE,0.0,7.0,90.0,45.0,1017.6,1015.2,12.5,23.6,No,No,"(-33.75, 150.7)"
2016-09-07,Penrith,11.3,23.4,0.0,SE,22.0,SSW,ESE,7.0,11.0,72.0,52.0,1017.6,1015.2,18.2,22.7,No,No,"(-33.75, 150.7)"
2016-09-08,Penrith,13.5,23.6,0.0,NNE,26.0,N,NNE,4.0,17.0,94.0,42.0,1017.6,1015.2,15.5,23.2,No,No,"(-33.75, 150.7)"
2016-09-09,Penrith,11.1,25.6,0.0,NE,35.0,NW,N,4.0,15.0,98.0,45.0,1017.6,1015.2,14.0,23.2,No,Yes,"(-33.75, 150.7)"
2016-09-10,Penrith,13.0,21.9,3.6,NW,52.0,NNE,WNW,13.0,28.0,66.0,40.0,1017.6,1015.2,17.3,20.4,Yes,No,"(-33.75, 150.7)"
2016-09-11,Penrith,8.5,21.7,0.0,E,13.0,ESE,W,4.0,4.0,54.0,44.0,1017.6,1015.2,16.0,20.5,No,No,"(-33.75, 150.7)"
2016-09-12,Penrith,9.9,21.9,0.0,ENE,24.0,NNE,ENE,2.0,7.0,77.0,51.0,1017.6,1015.2,13.8,20.4,No,No,"(-33.75, 150.7)"
2016-09-13,Penrith,13.7,20.1,0.0,SSW,13.0,SSW,ENE,7.0,0.0,69.0,65.0,1017.6,1015.2,17.2,19.5,No,Yes,"(-33.75, 150.7)"
2016-09-14,Penrith,14.2,24.2,2.4,NNW,41.0,ENE,NNW,4.0,19.0,98.0,59.0,1017.6,1015.2,15.6,23.2,Yes,No,"(-33.75, 150.7)"
2016-09-15,Penrith,13.5,21.0,0.0,NW,69.0,NNW,WNW,24.0,41.0,40.0,39.0,1017.6,1015.2,17.5,19.3,No,No,"(-33.75, 150.7)"
2016-09-16,Penrith,13.2,22.3,0.0,WNW,39.0,ENE,WSW,6.0,15.0,57.0,36.0,1017.6,1015.2,17.2,20.4,No,No,"(-33.75, 150.7)"
2016-09-17,Penrith,7.3,22.0,0.0,N,22.0,ENE,NNE,0.0,9.0,69.0,43.0,1017.6,1015.2,14.3,21.6,No,No,"(-33.75, 150.7)"
2016-09-18,Penrith,11.3,17.8,0.0,S,15.0,ENE,E,0.0,4.0,80.0,98.0,1017.6,1015.2,14.0,12.9,No,Yes,"(-33.75, 150.7)"
2016-09-19,Penrith,10.6,22.3,13.0,WSW,37.0,W,SSW,15.0,15.0,59.0,35.0,1017.6,1015.2,17.6,21.4,Yes,No,"(-33.75, 150.7)"
2016-09-20,Penrith,5.5,19.8,0.2,NE,15.0,ENE,ENE,4.0,4.0,67.0,39.0,1017.6,1015.2,13.7,19.0,No,No,"(-33.75, 150.7)"
2016-09-21,Penrith,12.1,19.6,0.0,NNE,26.0,NNE,N,4.0,11.0,71.0,88.0,1017.6,1015.2,15.9,16.9,No,Yes,"(-33.75, 150.7)"
2016-09-22,Penrith,9.7,20.4,1.2,SW,37.0,SE,W,6.0,20.0,71.0,51.0,1017.6,1015.2,17.6,18.9,Yes,No,"(-33.75, 150.7)"
2016-09-23,Penrith,14.4,23.3,0.0,SSW,43.0,SSW,S,24.0,13.0,49.0,47.0,1017.6,1015.2,19.1,21.8,No,No,"(-33.75, 150.7)"
2016-09-24,Penrith,9.7,24.7,0.0,ENE,22.0,SSW,E,0.0,9.0,72.0,44.0,1017.6,1015.2,18.0,23.8,No,No,"(-33.75, 150.7)"
2016-09-25,Penrith,13.2,23.1,0.8,WSW,35.0,NNE,SW,9.0,19.0,74.0,44.0,1017.6,1015.2,15.5,21.7,No,No,"(-33.75, 150.7)"
2016-09-26,Penrith,9.2,22.9,0.2,NW,39.0,NNE,N,4.0,4.0,47.0,35.0,1017.6,1015.2,16.4,22.3,No,No,"(-33.75, 150.7)"
2016-09-27,Penrith,6.8,23.1,0.0,WNW,67.0,N,WSW,15.0,28.0,52.0,28.0,1017.6,1015.2,16.6,21.0,No,No,"(-33.75, 150.7)"
2016-09-28,Penrith,5.7,21.8,0.0,E,26.0,SSW,E,2.0,6.0,50.0,33.0,1017.6,1015.2,15.7,21.1,No,Yes,"(-33.75, 150.7)"
2016-09-29,Penrith,9.7,22.1,1.8,WNW,56.0,SSE,NNW,2.0,28.0,98.0,41.0,1017.6,1015.2,11.3,21.7,Yes,No,"(-33.75, 150.7)"
2016-09-30,Penrith,9.9,19.0,0.4,NNW,56.0,NNW,NW,24.0,20.0,46.0,41.0,1017.6,1015.2,16.7,17.6,No,No,"(-33.75, 150.7)"
2016-10-01,Penrith,13.1,21.1,0.0,NW,57.0,W,NW,17.0,15.0,45.0,40.0,1017.6,1015.2,18.8,19.5,No,No,"(-33.75, 150.7)"
2016-10-02,Penrith,7.5,28.1,0.0,NNW,41.0,W,NNE,0.0,13.0,71.0,29.0,1017.6,1015.2,13.6,26.6,No,No,"(-33.75, 150.7)"
2016-10-03,Penrith,13.7,25.2,0.0,NW,57.0,N,WNW,28.0,28.0,55.0,28.0,1017.6,1015.2,21.8,21.7,No,No,"(-33.75, 150.7)"
2016-10-04,Penrith,13.1,23.4,0.0,W,63.0,NW,WNW,20.0,30.0,37.0,32.0,1017.6,1015.2,17.7,22.2,No,No,"(-33.75, 150.7)"
2016-10-05,Penrith,9.5,22.9,0.2,WSW,59.0,SE,W,2.0,22.0,39.0,20.0,1017.6,1015.2,15.3,22.7,No,No,"(-33.75, 150.7)"
2016-10-06,Penrith,9.5,29.0,0.2,NW,31.0,NNW,SSE,2.0,9.0,48.0,21.0,1017.6,1015.2,17.8,27.7,No,No,"(-33.75, 150.7)"
2016-10-07,Penrith,10.6,30.8,0.0,NW,44.0,NNE,NW,4.0,22.0,64.0,24.0,1017.6,1015.2,18.4,30.2,No,No,"(-33.75, 150.7)"
2016-10-08,Penrith,15.5,24.7,0.0,S,37.0,NW,S,13.0,15.0,37.0,57.0,1017.6,1015.2,23.0,19.9,No,No,"(-33.75, 150.7)"
2016-10-09,Penrith,14.1,24.4,0.0,NE,33.0,NNW,N,4.0,15.0,48.0,37.0,1017.6,1015.2,17.6,23.0,No,No,"(-33.75, 150.7)"
2016-10-10,Penrith,12.3,33.4,0.0,WSW,57.0,SSW,W,6.0,20.0,70.0,32.0,1017.6,1015.2,18.4,31.1,No,No,"(-33.75, 150.7)"
2016-10-11,Penrith,10.4,20.7,0.0,WSW,52.0,WNW,SW,19.0,13.0,37.0,26.0,1017.6,1015.2,15.1,20.1,No,No,"(-33.75, 150.7)"
2016-10-12,Penrith,6.9,22.9,0.0,SW,39.0,NNW,NNE,6.0,2.0,54.0,30.0,1017.6,1015.2,14.0,21.4,No,No,"(-33.75, 150.7)"
2016-10-13,Penrith,12.0,20.8,0.0,S,37.0,S,SSE,19.0,20.0,50.0,43.0,1017.6,1015.2,14.9,18.9,No,No,"(-33.75, 150.7)"
2016-10-14,Penrith,7.3,23.0,0.0,E,30.0,SSW,ESE,4.0,7.0,58.0,30.0,1017.6,1015.2,13.8,22.3,No,No,"(-33.75, 150.7)"
2016-10-15,Penrith,7.7,28.5,0.0,N,33.0,NNE,NNE,4.0,17.0,69.0,19.0,1017.6,1015.2,14.3,27.8,No,No,"(-33.75, 150.7)"
2016-10-16,Penrith,10.0,30.7,0.0,NNW,44.0,N,NNW,13.0,30.0,48.0,27.0,1017.6,1015.2,19.5,30.1,No,No,"(-33.75, 150.7)"
2016-10-17,Penrith,18.6,20.0,0.0,NNW,43.0,WSW,WNW,15.0,9.0,61.0,52.0,1017.6,1015.2,18.9,17.3,No,No,"(-33.75, 150.7)"
2016-10-18,Penrith,7.6,25.6,1.0,WNW,46.0,N,NW,7.0,31.0,54.0,29.0,1017.6,1015.2,16.6,24.7,No,No,"(-33.75, 150.7)"
2016-10-19,Penrith,11.8,24.9,0.0,W,33.0,E,NNW,6.0,13.0,46.0,20.0,1017.6,1015.2,18.6,23.8,No,No,"(-33.75, 150.7)"
2016-10-20,Penrith,13.5,23.5,0.0,ENE,35.0,S,ENE,6.0,15.0,57.0,44.0,1017.6,1015.2,17.3,22.8,No,No,"(-33.75, 150.7)"
2016-10-21,Penrith,11.1,30.2,0.0,NW,63.0,ENE,N,4.0,20.0,73.0,30.0,1017.6,1015.2,16.7,28.6,No,Yes,"(-33.75, 150.7)"
2016-10-22,Penrith,16.6,21.7,7.4,WSW,43.0,NW,SE,4.0,11.0,98.0,72.0,1017.6,1015.2,17.5,19.8,Yes,No,"(-33.75, 150.7)"
2016-10-23,Penrith,8.2,22.0,0.0,SSE,37.0,SSW,SSW,22.0,22.0,44.0,27.0,1017.6,1015.2,14.8,20.8,No,No,"(-33.75, 150.7)"
2016-10-24,Penrith,7.8,23.8,0.0,ESE,26.0,NE,NE,2.0,7.0,59.0,30.0,1017.6,1015.2,14.3,22.8,No,No,"(-33.75, 150.7)"
2016-10-25,Penrith,8.3,29.1,0.0,W,39.0,SE,N,2.0,9.0,63.0,25.0,1017.6,1015.2,15.4,27.1,No,No,"(-33.75, 150.7)"
2016-10-26,Penrith,10.4,30.9,0.0,WNW,35.0,SE,WNW,0.0,17.0,51.0,20.0,1017.6,1015.2,18.0,29.1,No,No,"(-33.75, 150.7)"
2016-10-27,Penrith,11.8,26.1,0.0,ESE,35.0,S,SE,6.0,20.0,66.0,60.0,1017.6,1015.2,20.0,21.4,No,Yes,"(-33.75, 150.7)"
2016-10-28,Penrith,13.4,19.1,2.0,SW,19.0,SSW,SE,6.0,0.0,97.0,69.0,1017.6,1015.2,13.8,18.7,Yes,No,"(-33.75, 150.7)"
2016-10-29,Penrith,13.8,25.3,0.0,N,20.0,N,SE,7.0,0.0,86.0,81.0,1017.6,1015.2,17.5,20.8,No,Yes,"(-33.75, 150.7)"
2016-10-30,Penrith,16.7,28.7,1.6,NNW,44.0,NW,N,6.0,22.0,85.0,47.0,1017.6,1015.2,21.0,28.2,Yes,No,"(-33.75, 150.7)"
2016-10-31,Penrith,15.6,24.9,0.0,WSW,39.0,SE,W,17.0,24.0,31.0,18.0,1017.6,1015.2,18.7,24.6,No,No,"(-33.75, 150.7)"
2016-11-01,Penrith,9.1,25.8,0.0,ESE,28.0,SSE,ESE,4.0,7.0,41.0,26.0,1017.6,1015.2,16.6,24.6,No,No,"(-33.75, 150.7)"
2016-11-02,Penrith,9.2,28.2,0.0,SW,37.0,WSW,ENE,6.0,7.0,39.0,23.0,1017.6,1015.2,19.1,26.6,No,No,"(-33.75, 150.7)"
2016-11-03,Penrith,10.6,29.7,0.0,SE,35.0,SSE,N,4.0,7.0,51.0,29.0,1017.6,1015.2,19.1,27.9,No,No,"(-33.75, 150.7)"
2016-11-04,Penrith,13.1,31.7,0.0,NW,50.0,WNW,WSW,2.0,13.0,55.0,17.0,1017.6,1015.2,20.9,31.3,No,No,"(-33.75, 150.7)"
2016-11-05,Penrith,17.1,25.9,0.0,WSW,61.0,W,WSW,33.0,22.0,14.0,18.0,1017.6,1015.2,24.1,25.5,No,No,"(-33.75, 150.7)"
2016-11-06,Penrith,11.7,27.6,0.0,NW,43.0,WSW,W,9.0,19.0,27.0,19.0,1017.6,1015.2,20.0,26.6,No,No,"(-33.75, 150.7)"
2016-11-07,Penrith,11.3,35.5,0.0,NW,43.0,W,W,4.0,15.0,52.0,17.0,1017.6,1015.2,19.6,34.8,No,No,"(-33.75, 150.7)"
2016-11-08,Penrith,15.2,30.9,0.0,SE,28.0,SW,SSW,4.0,7.0,59.0,39.0,1017.6,1015.2,19.6,29.6,No,Yes,"(-33.75, 150.7)"
2016-11-09,Penrith,17.6,24.3,1.2,SSE,22.0,E,SE,2.0,13.0,80.0,68.0,1017.6,1015.2,19.3,22.1,Yes,No,"(-33.75, 150.7)"
2016-11-10,Penrith,16.1,30.2,0.2,ESE,26.0,W,SSE,4.0,6.0,81.0,33.0,1017.6,1015.2,19.6,29.5,No,No,"(-33.75, 150.7)"
2016-11-11,Penrith,17.6,29.3,0.2,ENE,30.0,W,E,0.0,17.0,77.0,46.0,1017.6,1015.2,20.3,28.0,No,Yes,"(-33.75, 150.7)"
2016-11-12,Penrith,18.2,35.6,10.0,W,70.0,N,W,13.0,22.0,93.0,29.0,1017.6,1015.2,20.1,34.8,Yes,No,"(-33.75, 150.7)"
2016-11-13,Penrith,14.4,29.5,0.2,WNW,70.0,ESE,W,4.0,35.0,38.0,24.0,1017.6,1015.2,24.0,27.1,No,No,"(-33.75, 150.7)"
2016-11-14,Penrith,17.2,26.9,0.0,S,46.0,WSW,S,22.0,17.0,47.0,29.0,1017.6,1015.2,20.7,24.8,No,Yes,"(-33.75, 150.7)"
2016-11-15,Penrith,13.4,25.1,3.0,ESE,28.0,S,W,7.0,4.0,69.0,41.0,1017.6,1015.2,16.8,24.7,Yes,No,"(-33.75, 150.7)"
2016-11-16,Penrith,11.3,28.1,0.0,ESE,41.0,NNW,ESE,2.0,17.0,65.0,42.0,1017.6,1015.2,19.2,26.1,No,No,"(-33.75, 150.7)"
2016-11-17,Penrith,15.9,28.9,0.0,NNE,30.0,NW,NE,4.0,11.0,68.0,36.0,1017.6,1015.2,19.3,27.5,No,No,"(-33.75, 150.7)"
2016-11-18,Penrith,14.1,37.0,0.0,ESE,33.0,SW,W,6.0,6.0,69.0,17.0,1017.6,1015.2,21.2,36.6,No,No,"(-33.75, 150.7)"
2016-11-19,Penrith,17.8,28.6,0.0,ESE,26.0,ESE,ESE,7.0,15.0,63.0,56.0,1017.6,1015.2,23.5,24.7,No,Yes,"(-33.75, 150.7)"
2016-11-20,Penrith,18.1,29.3,1.8,NE,20.0,NNE,NNW,9.0,6.0,86.0,46.0,1017.6,1015.2,19.7,28.4,Yes,No,"(-33.75, 150.7)"
2016-11-21,Penrith,18.1,33.5,0.0,WNW,41.0,SW,WNW,6.0,26.0,71.0,47.0,1017.6,1015.2,23.1,27.0,No,No,"(-33.75, 150.7)"
2016-11-22,Penrith,17.0,37.4,0.0,WNW,35.0,SSE,NNW,6.0,19.0,56.0,23.0,1017.6,1015.2,24.7,34.3,No,No,"(-33.75, 150.7)"
2016-11-23,Penrith,18.7,34.3,0.0,WSW,41.0,E,WSW,4.0,19.0,62.0,29.0,1017.6,1015.2,23.9,31.5,No,No,"(-33.75, 150.7)"
2016-11-24,Penrith,13.7,27.2,0.0,SW,39.0,SW,E,20.0,22.0,36.0,31.0,1017.6,1015.2,19.2,25.4,No,No,"(-33.75, 150.7)"
2016-11-25,Penrith,12.0,29.7,0.0,SE,39.0,NNE,ESE,6.0,17.0,48.0,20.0,1017.6,1015.2,20.2,29.1,No,No,"(-33.75, 150.7)"
2016-11-26,Penrith,15.7,31.5,0.0,E,33.0,NE,ENE,9.0,9.0,59.0,29.0,1017.6,1015.2,21.5,30.0,No,No,"(-33.75, 150.7)"
2016-11-27,Penrith,19.1,27.9,0.0,E,33.0,SSW,ESE,6.0,15.0,75.0,51.0,1017.6,1015.2,21.0,26.4,No,No,"(-33.75, 150.7)"
2016-11-28,Penrith,19.6,31.0,0.0,NNW,22.0,NNW,NNW,7.0,6.0,63.0,52.0,1017.6,1015.2,23.9,28.1,No,No,"(-33.75, 150.7)"
2016-11-29,Penrith,18.9,29.3,0.0,ESE,35.0,SSW,ESE,4.0,19.0,69.0,47.0,1017.6,1015.2,22.3,27.8,No,No,"(-33.75, 150.7)"
2016-11-30,Penrith,17.5,30.4,0.2,NE,35.0,N,E,7.0,15.0,70.0,38.0,1017.6,1015.2,21.8,30.0,No,No,"(-33.75, 150.7)"
2016-12-01,Penrith,16.1,34.0,0.2,ENE,31.0,S,WNW,4.0,6.0,74.0,18.0,1017.6,1015.2,20.1,32.6,No,No,"(-33.75, 150.7)"
2016-12-02,Penrith,16.7,37.2,0.0,W,59.0,SSE,SW,4.0,24.0,47.0,18.0,1017.6,1015.2,24.9,35.7,No,No,"(-33.75, 150.7)"
2016-12-03,Penrith,20.9,30.6,0.0,SE,33.0,SSE,ESE,6.0,17.0,69.0,49.0,1017.6,1015.2,23.0,27.5,No,No,"(-33.75, 150.7)"
2016-12-04,Penrith,18.3,34.1,0.0,SE,28.0,N,E,9.0,7.0,63.0,42.0,1017.6,1015.2,23.6,31.7,No,Yes,"(-33.75, 150.7)"
2016-12-05,Penrith,21.7,36.7,2.6,SE,31.0,NNE,SSE,9.0,9.0,78.0,41.0,1017.6,1015.2,25.8,35.2,Yes,Yes,"(-33.75, 150.7)"
2016-12-06,Penrith,21.2,26.0,3.8,WSW,22.0,SE,WSW,6.0,2.0,73.0,90.0,1017.6,1015.2,23.6,23.2,Yes,Yes,"(-33.75, 150.7)"
2016-12-07,Penrith,17.0,28.3,6.8,ENE,30.0,S,E,6.0,15.0,76.0,54.0,1017.6,1015.2,21.6,26.1,Yes,No,"(-33.75, 150.7)"
2016-12-08,Penrith,18.4,38.0,0.0,SW,54.0,NNE,W,7.0,22.0,71.0,23.0,1017.6,1015.2,23.2,36.5,No,No,"(-33.75, 150.7)"
2016-12-09,Penrith,17.2,28.2,0.0,SW,44.0,W,W,24.0,13.0,34.0,19.0,1017.6,1015.2,21.1,27.0,No,No,"(-33.75, 150.7)"
2016-12-10,Penrith,15.4,29.6,0.0,ENE,35.0,SW,ESE,4.0,11.0,55.0,31.0,1017.6,1015.2,20.7,29.6,No,No,"(-33.75, 150.7)"
2016-12-11,Penrith,19.1,31.6,0.0,SE,33.0,NW,ESE,4.0,11.0,63.0,37.0,1017.6,1015.2,21.9,30.0,No,No,"(-33.75, 150.7)"
2016-12-12,Penrith,20.0,34.7,0.0,N,37.0,NW,ENE,4.0,11.0,65.0,35.0,1017.6,1015.2,23.0,32.4,No,No,"(-33.75, 150.7)"
2016-12-13,Penrith,19.0,39.5,0.0,NW,44.0,SE,WNW,7.0,19.0,57.0,16.0,1017.6,1015.2,27.1,37.9,No,No,"(-33.75, 150.7)"
2016-12-14,Penrith,21.8,36.9,0.0,NW,59.0,NW,SW,31.0,11.0,21.0,22.0,1017.6,1015.2,35.1,34.5,No,Yes,"(-33.75, 150.7)"
2016-12-15,Penrith,16.9,18.0,6.2,SSE,28.0,S,S,9.0,11.0,98.0,90.0,1017.6,1015.2,17.1,17.6,Yes,Yes,"(-33.75, 150.7)"
2016-12-16,Penrith,16.0,25.8,19.4,NNE,19.0,SW,NNW,9.0,4.0,98.0,91.0,1017.6,1015.2,17.4,20.0,Yes,Yes,"(-33.75, 150.7)"
2016-12-17,Penrith,17.4,34.6,21.4,NW,41.0,N,W,9.0,19.0,72.0,30.0,1017.6,1015.2,25.8,33.6,Yes,No,"(-33.75, 150.7)"
2016-12-18,Penrith,18.2,23.3,0.0,SE,31.0,SE,SE,7.0,19.0,64.0,58.0,1017.6,1015.2,19.6,20.2,No,No,"(-33.75, 150.7)"
2016-12-19,Penrith,15.0,26.5,0.4,ENE,30.0,NNE,ENE,2.0,11.0,74.0,48.0,1017.6,1015.2,19.0,25.2,No,No,"(-33.75, 150.7)"
2016-12-20,Penrith,13.9,37.1,0.2,NW,46.0,NNE,W,2.0,17.0,65.0,24.0,1017.6,1015.2,20.5,36.0,No,No,"(-33.75, 150.7)"
2016-12-21,Penrith,19.3,32.3,0.0,ESE,41.0,SSW,SE,4.0,22.0,71.0,48.0,1017.6,1015.2,22.4,28.3,No,No,"(-33.75, 150.7)"
2016-12-22,Penrith,17.7,26.4,1.0,ESE,35.0,SW,ENE,9.0,11.0,89.0,55.0,1017.6,1015.2,19.3,24.6,No,No,"(-33.75, 150.7)"
2016-12-23,Penrith,19.2,28.9,0.0,NNE,28.0,NNE,N,11.0,7.0,65.0,51.0,1017.6,1015.2,22.2,27.0,No,No,"(-33.75, 150.7)"
2016-12-24,Penrith,17.9,30.2,0.0,N,63.0,SSE,S,4.0,9.0,68.0,47.0,1017.6,1015.2,23.6,29.7,No,Yes,"(-33.75, 150.7)"
2016-12-25,Penrith,16.9,32.1,3.2,N,31.0,S,NE,2.0,9.0,72.0,45.0,1017.6,1015.2,22.7,30.7,Yes,No,"(-33.75, 150.7)"
2016-12-26,Penrith,18.8,34.9,0.0,NW,33.0,E,NW,2.0,13.0,68.0,35.0,1017.6,1015.2,24.6,33.9,No,No,"(-33.75, 150.7)"
2016-12-27,Penrith,20.7,32.8,0.0,ENE,26.0,SE,ESE,4.0,13.0,67.0,45.0,1017.6,1015.2,25.3,32.1,No,No,"(-33.75, 150.7)"
2016-12-28,Penrith,20.0,37.5,0.0,ENE,30.0,S,NNE,2.0,6.0,69.0,38.0,1017.6,1015.2,25.1,35.2,No,No,"(-33.75, 150.7)"
2016-12-29,Penrith,23.5,40.6,0.0,ENE,37.0,S,S,2.0,7.0,58.0,21.0,1017.6,1015.2,28.0,39.4,No,No,"(-33.75, 150.7)"
2016-12-30,Penrith,24.7,35.1,0.0,NW,37.0,N,SSW,6.0,4.0,48.0,45.0,1017.6,1015.2,27.6,32.0,No,No,"(-33.75, 150.7)"
2016-12-31,Penrith,24.7,35.0,0.0,ESE,35.0,S,ESE,6.0,15.0,62.0,49.0,1017.6,1015.2,28.7,33.5,No,No,"(-33.75, 150.7)"
2016-01-01,Richmond,14.8,29.9,0.0,ENE,30.0,N,ESE,6.0,6.0,67.0,43.0,1016.5,1011.9,21.5,29.5,No,No,"(-33.6167, 150.75)"
2016-01-02,Richmond,14.9,26.6,0.0,ESE,33.0,NNE,SE,4.0,20.0,75.0,53.0,1013.4,1011.2,20.5,25.8,No,No,"(-33.6167, 150.75)"
2016-01-03,Richmond,18.3,24.3,0.0,ESE,33.0,SSW,E,11.0,24.0,73.0,78.0,1015.4,1014.8,20.7,20.3,No,Yes,"(-33.6167, 150.75)"
2016-01-04,Richmond,18.1,22.3,6.6,ESE,35.0,SSW,WSW,11.0,11.0,86.0,86.0,1016.6,1015.7,20.3,20.9,Yes,Yes,"(-33.6167, 150.75)"
2016-01-05,Richmond,16.8,19.8,61.2,SSE,33.0,SSW,SSE,19.0,22.0,98.0,97.0,1016.6,1014.2,17.0,18.8,Yes,Yes,"(-33.6167, 150.75)"
2016-01-06,Richmond,16.6,21.2,74.0,SSE,37.0,SSW,SSW,19.0,20.0,98.0,97.0,1013.0,1011.8,16.9,18.3,Yes,Yes,"(-33.6167, 150.75)"
2016-01-07,Richmond,16.3,25.4,15.2,SSE,44.0,S,SSW,24.0,24.0,66.0,55.0,1014.5,1015.2,20.5,23.8,Yes,No,"(-33.6167, 150.75)"
2016-01-08,Richmond,12.8,28.0,0.8,E,30.0,N,S,6.0,9.0,73.0,43.0,1020.2,1018.1,18.9,26.6,No,No,"(-33.6167, 150.75)"
2016-01-09,Richmond,18.9,28.8,0.0,E,31.0,N,NE,7.0,15.0,79.0,58.0,1022.0,1018.0,20.5,26.5,No,No,"(-33.6167, 150.75)"
2016-01-10,Richmond,16.2,31.8,0.0,E,30.0,NE,NE,6.0,11.0,82.0,47.0,1020.6,1016.1,20.8,30.1,No,No,"(-33.6167, 150.75)"
2016-01-11,Richmond,18.2,36.8,0.0,SSW,35.0,NE,NE,4.0,11.0,77.0,32.0,1013.4,1007.9,23.6,36.6,No,No,"(-33.6167, 150.75)"
2016-01-12,Richmond,19.9,35.7,0.0,ESE,41.0,NNE,ESE,7.0,28.0,74.0,49.0,1010.3,1010.7,25.5,31.7,No,No,"(-33.6167, 150.75)"
2016-01-13,Richmond,18.3,34.0,0.0,NE,28.0,NNE,ENE,7.0,15.0,76.0,54.0,1019.6,1014.9,23.0,31.0,No,No,"(-33.6167, 150.75)"
2016-01-14,Richmond,20.3,40.0,0.0,SE,80.0,NNE,S,15.0,19.0,60.0,34.0,1011.4,1007.6,30.2,35.1,No,Yes,"(-33.6167, 150.75)"
2016-01-15,Richmond,12.4,23.0,37.2,SSE,50.0,WSW,S,15.0,30.0,93.0,56.0,1025.2,1023.7,13.4,21.9,Yes,Yes,"(-33.6167, 150.75)"
2016-01-16,Richmond,13.4,24.1,2.6,SE,39.0,SSW,S,20.0,13.0,74.0,67.0,1027.5,1025.8,18.6,20.7,Yes,Yes,"(-33.6167, 150.75)"
