Date,Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Coordinates
2017-05-26,Moree,6.8,21.9,0.0,E,22.0,E,S,13.0,9.0,77.0,43.0,1022.3,1018.2,13.2,21.5,No,No,"(-29.4667, 149.85)"
2017-05-27,Moree,8.4,24.2,0.0,NNE,33.0,NE,NNW,17.0,15.0,80.0,39.0,1021.4,1017.1,15.4,24.1,No,Yes,"(-29.4667, 149.85)"
2017-05-28,Moree,13.3,23.0,8.8,NW,76.0,NNE,WNW,24.0,24.0,85.0,43.0,1017.0,1014.8,16.3,22.4,Yes,No,"(-29.4667, 149.85)"
2017-05-29,Moree,7.8,17.7,0.2,SSW,33.0,SW,SW,15.0,22.0,68.0,43.0,1021.6,1020.4,13.2,17.3,No,No,"(-29.4667, 149.85)"
2017-05-30,Moree,2.9,16.5,0.0,W,30.0,NE,SW,6.0,17.0,79.0,30.0,1025.1,1022.7,9.1,16.2,No,No,"(-29.4667, 149.85)"
2017-05-31,Moree,1.8,16.4,0.0,SW,50.0,SW,SW,11.0,31.0,73.0,36.0,1027.2,1024.6,8.8,15.7,No,No,"(-29.4667, 149.85)"
2017-06-01,Moree,1.5,18.2,0.0,S,30.0,NE,SSW,7.0,17.0,66.0,45.0,1031.7,1028.4,8.9,17.9,No,No,"(-29.4667, 149.85)"
2017-06-02,Moree,3.9,19.6,0.0,SSW,33.0,SE,SSW,11.0,22.0,70.0,31.0,1031.8,1028.1,10.6,19.3,No,No,"(-29.4667, 149.85)"
2017-06-03,Moree,2.4,20.5,0.0,S,30.0,E,SSW,11.0,17.0,71.0,42.0,1029.5,1025.6,10.9,19.9,No,No,"(-29.4667, 149.85)"
2017-06-04,Moree,6.0,20.6,0.0,ESE,30.0,E,SSW,13.0,9.0,75.0,41.0,1026.9,1022.8,13.2,19.9,No,No,"(-29.4667, 149.85)"
2017-06-05,Moree,4.9,19.2,0.0,SW,28.0,ENE,WSW,9.0,15.0,77.0,43.0,1025.4,1022.4,12.2,18.6,No,No,"(-29.4667, 149.85)"
2017-06-06,Moree,1.9,17.3,0.0,SW,39.0,WSW,SW,13.0,31.0,79.0,46.0,1024.1,1020.4,7.6,16.7,No,No,"(-29.4667, 149.85)"
2017-06-07,Moree,1.9,16.5,0.0,SSW,37.0,SW,SW,15.0,24.0,77.0,46.0,1022.7,1019.6,7.0,15.9,No,No,"(-29.4667, 149.85)"
2017-06-08,Moree,3.0,18.9,0.0,SSW,44.0,SSW,SSW,11.0,33.0,86.0,52.0,1023.7,1021.3,9.5,18.2,No,No,"(-29.4667, 149.85)"
2017-06-09,Moree,5.4,21.4,0.0,SSW,28.0,SSW,S,13.0,17.0,86.0,47.0,1025.0,1021.6,11.5,20.1,No,No,"(-29.4667, 149.85)"
2017-06-10,Moree,7.2,20.3,0.0,SE,41.0,W,SE,7.0,31.0,78.0,47.0,1026.7,1024.1,13.4,19.9,No,No,"(-29.4667, 149.85)"
2017-06-11,Moree,8.0,19.3,0.0,ENE,28.0,SSE,SSW,9.0,11.0,70.0,85.0,1025.6,1023.1,15.7,15.8,No,Yes,"(-29.4667, 149.85)"
2017-06-12,Moree,9.2,20.3,2.8,SW,33.0,WSW,SW,11.0,26.0,97.0,58.0,1024.0,1020.8,12.5,19.8,Yes,No,"(-29.4667, 149.85)"
2017-06-13,Moree,9.4,22.1,0.0,SSE,43.0,SSW,SSE,19.0,24.0,78.0,45.0,1024.7,1023.4,14.8,21.9,No,No,"(-29.4667, 149.85)"
2017-06-14,Moree,7.4,22.7,0.0,SSE,35.0,SSW,SSE,13.0,15.0,73.0,44.0,1028.2,1025.2,15.2,21.8,No,No,"(-29.4667, 149.85)"
2017-06-15,Moree,7.8,22.1,0.0,SSW,31.0,SSW,S,6.0,20.0,75.0,43.0,1027.4,1023.3,13.0,21.7,No,No,"(-29.4667, 149.85)"
2017-06-16,Moree,8.1,20.7,0.0,E,26.0,ESE,E,11.0,7.0,79.0,49.0,1024.5,1021.5,12.5,20.1,No,No,"(-29.4667, 149.85)"
2017-06-17,Moree,8.7,22.5,0.0,WNW,24.0,E,SW,7.0,13.0,86.0,41.0,1022.4,1018.8,12.7,22.2,No,No,"(-29.4667, 149.85)"
2017-06-18,Moree,6.2,21.9,0.0,SSW,35.0,SW,SSW,9.0,26.0,86.0,45.0,1022.9,1021.3,11.4,21.2,No,No,"(-29.4667, 149.85)"
2017-06-19,Moree,6.5,21.8,0.0,SE,48.0,SSW,SSE,15.0,19.0,78.0,42.0,1026.6,1023.6,13.7,21.3,No,No,"(-29.4667, 149.85)"
2017-06-20,Moree,4.8,21.5,0.0,SW,19.0,SSW,SW,6.0,7.0,77.0,34.0,1025.7,1022.7,12.1,20.8,No,No,"(-29.4667, 149.85)"
2017-06-21,Moree,4.6,20.4,0.0,SSW,28.0,E,SW,11.0,11.0,73.0,40.0,1025.7,1022.8,11.9,20.1,No,No,"(-29.4667, 149.85)"
2017-06-22,Moree,6.5,21.5,0.0,E,31.0,NE,NNE,15.0,9.0,65.0,37.0,1027.6,1023.8,12.8,21.2,No,No,"(-29.4667, 149.85)"
2017-06-23,Moree,6.2,22.5,0.0,E,31.0,ENE,W,15.0,15.0,71.0,30.0,1023.6,1018.7,13.4,21.9,No,No,"(-29.4667, 149.85)"
2017-06-24,Moree,4.8,21.3,0.0,SSW,28.0,ENE,SW,9.0,15.0,72.0,30.0,1020.1,1017.5,11.3,21.0,No,No,"(-29.4667, 149.85)"
2017-06-25,Moree,6.7,22.2,0.0,W,19.0,E,W,9.0,9.0,73.0,31.0,1021.0,1017.7,11.4,21.7,No,No,"(-29.4667, 149.85)"
2017-01-01,Newcastle,22.8,28.0,0.0,W,39.0,SE,SW,9.0,19.0,82.0,52.0,1017.6,1015.2,25.0,21.1,No,Yes,"(-32.9333, 151.75)"
2017-01-02,Newcastle,20.5,25.4,29.8,W,39.0,SE,SW,19.0,19.0,89.0,52.0,1017.6,1015.2,22.0,21.1,Yes,No,"(-32.9333, 151.75)"
2017-01-03,Newcastle,18.4,25.4,0.2,W,39.0,SW,SW,19.0,19.0,73.0,52.0,1017.6,1015.2,23.0,21.1,No,No,"(-32.9333, 151.75)"
2017-01-04,Newcastle,20.0,26.0,0.0,W,39.0,SE,SW,19.0,19.0,62.0,52.0,1017.6,1015.2,23.0,21.1,No,Yes,"(-32.9333, 151.75)"
2017-01-05,Newcastle,19.6,27.2,1.4,W,39.0,NE,SW,9.0,19.0,90.0,52.0,1017.6,1015.2,22.2,21.1,Yes,Yes,"(-32.9333, 151.75)"
2017-01-06,Newcastle,20.0,28.6,2.0,W,39.0,NE,SW,9.0,19.0,73.0,52.0,1017.6,1015.2,24.5,21.1,Yes,No,"(-32.9333, 151.75)"
2017-01-07,Newcastle,19.2,29.2,0.0,W,39.0,NE,SW,19.0,19.0,69.0,52.0,1017.6,1015.2,25.5,21.1,No,No,"(-32.9333, 151.75)"
2017-01-08,Newcastle,18.0,32.0,0.0,W,39.0,NW,SW,9.0,19.0,63.0,52.0,1017.6,1015.2,23.5,21.1,No,No,"(-32.9333, 151.75)"
2017-01-09,Newcastle,19.0,33.8,0.0,W,39.0,NW,SW,9.0,19.0,63.0,52.0,1017.6,1015.2,25.8,21.1,No,No,"(-32.9333, 151.75)"
2017-01-10,Newcastle,21.5,35.2,0.0,W,39.0,NE,SW,9.0,19.0,77.0,52.0,1017.6,1015.2,25.4,21.1,No,No,"(-32.9333, 151.75)"
2017-01-11,Newcastle,23.2,41.0,0.0,W,39.0,NE,SW,9.0,19.0,67.0,52.0,1017.6,1015.2,28.0,21.1,No,No,"(-32.9333, 151.75)"
2017-01-12,Newcastle,23.5,28.2,0.0,W,39.0,SW,SW,9.0,19.0,65.0,52.0,1017.6,1015.2,27.5,21.1,No,No,"(-32.9333, 151.75)"
2017-01-13,Newcastle,22.8,40.8,0.0,W,39.0,N,SW,9.0,19.0,73.0,52.0,1017.6,1015.2,26.5,21.1,No,No,"(-32.9333, 151.75)"
2017-01-14,Newcastle,26.2,32.5,0.0,W,39.0,N,SW,0.0,19.0,59.0,52.0,1017.6,1015.2,30.5,21.1,No,No,"(-32.9333, 151.75)"
2017-01-15,Newcastle,12.0,22.6,0.0,W,39.0,NE,SW,19.0,19.0,69.0,52.0,1017.6,1015.2,25.2,21.1,No,No,"(-32.9333, 151.75)"
2017-01-16,Newcastle,12.0,30.7,0.0,W,39.0,NE,SW,13.0,19.0,70.0,52.0,1017.6,1015.2,16.7,21.1,No,No,"(-32.9333, 151.75)"
2017-01-17,Newcastle,19.5,40.0,0.0,W,39.0,N,SW,9.0,19.0,81.0,52.0,1017.6,1015.2,24.0,21.1,No,No,"(-32.9333, 151.75)"
2017-01-18,Newcastle,24.0,41.0,0.0,W,39.0,NW,SW,130.0,19.0,35.0,52.0,1017.6,1015.2,35.5,21.1,No,No,"(-32.9333, 151.75)"
2017-01-19,Newcastle,19.4,24.5,0.2,W,39.0,SE,SW,9.0,19.0,88.0,52.0,1017.6,1015.2,20.8,21.1,No,No,"(-32.9333, 151.75)"
2017-01-20,Newcastle,19.8,29.0,0.0,W,39.0,NNW,SW,9.0,19.0,74.0,52.0,1017.6,1015.2,24.0,21.1,No,Yes,"(-32.9333, 151.75)"
2017-01-21,Newcastle,20.0,26.0,10.6,W,39.0,SE,SW,19.0,19.0,64.0,52.0,1017.6,1015.2,22.8,21.1,Yes,No,"(-32.9333, 151.75)"
2017-01-22,Newcastle,19.4,29.0,0.0,W,39.0,SE,SW,0.0,19.0,66.0,52.0,1017.6,1015.2,24.0,21.1,No,No,"(-32.9333, 151.75)"
2017-01-23,Newcastle,19.0,34.2,0.0,W,39.0,NE,SW,9.0,19.0,74.0,52.0,1017.6,1015.2,23.4,21.1,No,No,"(-32.9333, 151.75)"
2017-01-24,Newcastle,21.8,38.2,0.0,W,39.0,NW,SW,28.0,19.0,43.0,52.0,1017.6,1015.2,32.0,21.1,No,Yes,"(-32.9333, 151.75)"
2017-01-25,Newcastle,19.6,24.2,26.4,W,39.0,SW,SW,9.0,19.0,91.0,52.0,1017.6,1015.2,20.5,21.1,Yes,No,"(-32.9333, 151.75)"
2017-01-26,Newcastle,20.4,25.4,0.2,W,39.0,SW,SW,0.0,19.0,95.0,52.0,1017.6,1015.2,21.5,21.1,No,Yes,"(-32.9333, 151.75)"
2017-01-27,Newcastle,20.7,28.5,5.0,W,39.0,SW,SW,9.0,19.0,95.0,52.0,1017.6,1015.2,22.5,21.1,Yes,No,"(-32.9333, 151.75)"
2017-01-28,Newcastle,19.4,22.6,0.0,W,39.0,NE,SW,9.0,19.0,86.0,52.0,1017.6,1015.2,23.5,21.1,No,No,"(-32.9333, 151.75)"
2017-01-29,Newcastle,12.0,32.4,0.0,W,39.0,NE,SW,13.0,19.0,70.0,52.0,1017.6,1015.2,16.7,21.1,No,No,"(-32.9333, 151.75)"
2017-01-30,Newcastle,21.5,40.2,0.0,W,39.0,NW,SW,19.0,19.0,78.0,52.0,1017.6,1015.2,27.0,21.1,No,Yes,"(-32.9333, 151.75)"
2017-01-31,Newcastle,25.1,40.7,2.2,W,39.0,NW,SW,0.0,19.0,44.0,52.0,1017.6,1015.2,32.4,21.1,Yes,No,"(-32.9333, 151.75)"
2017-02-01,Newcastle,21.7,28.0,1.0,W,39.0,SE,SW,9.0,19.0,93.0,52.0,1017.6,1015.2,22.8,21.1,No,No,"(-32.9333, 151.75)"
2017-02-02,Newcastle,22.5,27.8,0.6,W,39.0,SE,SW,9.0,19.0,86.0,52.0,1017.6,1015.2,26.5,21.1,No,No,"(-32.9333, 151.75)"
2017-02-03,Newcastle,23.0,27.8,0.0,W,39.0,SE,SW,0.0,19.0,78.0,52.0,1017.6,1015.2,24.5,21.1,No,No,"(-32.9333, 151.75)"
2017-02-04,Newcastle,23.8,33.2,0.0,W,39.0,NE,SW,9.0,19.0,84.0,52.0,1017.6,1015.2,27.0,21.1,No,No,"(-32.9333, 151.75)"
2017-02-05,Newcastle,23.5,22.6,0.0,W,39.0,NE,SW,9.0,19.0,60.0,52.0,1017.6,1015.2,29.4,21.1,No,No,"(-32.9333, 151.75)"
2017-02-06,Newcastle,12.0,36.8,0.0,W,39.0,NE,SW,13.0,19.0,70.0,52.0,1017.6,1015.2,16.7,21.1,No,No,"(-32.9333, 151.75)"
2017-02-07,Newcastle,12.0,31.2,0.0,W,39.0,NE,SW,0.0,19.0,81.0,52.0,1017.6,1015.2,27.5,21.1,No,No,"(-32.9333, 151.75)"
2017-02-08,Newcastle,22.0,30.0,0.2,W,39.0,NE,SW,0.0,19.0,84.0,52.0,1017.6,1015.2,26.0,21.1,No,Yes,"(-32.9333, 151.75)"
2017-02-09,Newcastle,21.6,32.7,1.6,W,39.0,NE,SW,0.0,19.0,79.0,52.0,1017.6,1015.2,25.0,21.1,Yes,No,"(-32.9333, 151.75)"
2017-02-10,Newcastle,20.8,40.0,0.0,W,39.0,N,SW,9.0,19.0,69.0,52.0,1017.6,1015.2,28.0,21.1,No,No,"(-32.9333, 151.75)"
2017-02-11,Newcastle,24.9,43.5,0.0,W,39.0,N,SW,0.0,19.0,76.0,52.0,1017.6,1015.2,27.4,21.1,No,No,"(-32.9333, 151.75)"
2017-02-12,Newcastle,24.7,34.2,0.0,W,39.0,NW,SW,9.0,19.0,74.0,52.0,1017.6,1015.2,28.5,21.1,No,No,"(-32.9333, 151.75)"
2017-02-13,Newcastle,20.4,27.2,0.8,W,39.0,SE,SW,9.0,19.0,46.0,52.0,1017.6,1015.2,22.5,21.1,No,No,"(-32.9333, 151.75)"
2017-02-14,Newcastle,21.2,28.0,0.0,W,39.0,SE,SW,9.0,19.0,57.0,52.0,1017.6,1015.2,25.0,21.1,No,Yes,"(-32.9333, 151.75)"
2017-02-15,Newcastle,18.0,28.0,1.8,W,39.0,SE,SW,0.0,19.0,82.0,52.0,1017.6,1015.2,22.0,21.1,Yes,No,"(-32.9333, 151.75)"
2017-02-16,Newcastle,18.0,34.6,0.0,W,39.0,NE,SW,9.0,19.0,73.0,52.0,1017.6,1015.2,23.2,21.1,No,No,"(-32.9333, 151.75)"
2017-02-17,Newcastle,22.2,37.5,0.0,W,39.0,NE,SW,9.0,19.0,70.0,52.0,1017.6,1015.2,26.6,21.1,No,Yes,"(-32.9333, 151.75)"
2017-02-18,Newcastle,20.4,34.5,2.2,W,39.0,NW,SW,9.0,19.0,57.0,52.0,1017.6,1015.2,28.0,21.1,Yes,Yes,"(-32.9333, 151.75)"
2017-02-19,Newcastle,12.0,23.5,3.2,W,39.0,SW,SW,9.0,19.0,89.0,52.0,1017.6,1015.2,21.0,21.1,Yes,No,"(-32.9333, 151.75)"
2017-02-20,Newcastle,12.0,29.0,0.2,W,39.0,NW,SW,9.0,19.0,39.0,52.0,1017.6,1015.2,21.5,21.1,No,No,"(-32.9333, 151.75)"
2017-02-21,Newcastle,12.0,29.0,0.0,W,39.0,NE,SW,9.0,19.0,69.0,52.0,1017.6,1015.2,21.8,21.1,No,No,"(-32.9333, 151.75)"
2017-02-22,Newcastle,21.4,30.7,0.0,W,39.0,N,SW,19.0,19.0,63.0,52.0,1017.6,1015.2,24.4,21.1,No,No,"(-32.9333, 151.75)"
2017-02-23,Newcastle,20.5,35.7,0.0,W,39.0,NE,SW,9.0,19.0,70.0,52.0,1017.6,1015.2,23.4,21.1,No,No,"(-32.9333, 151.75)"
2017-02-24,Newcastle,20.9,30.0,0.0,W,39.0,NE,SW,9.0,19.0,67.0,52.0,1017.6,1015.2,24.0,21.1,No,No,"(-32.9333, 151.75)"
2017-02-25,Newcastle,21.5,26.0,0.0,W,39.0,NE,SW,0.0,19.0,79.0,52.0,1017.6,1015.2,24.0,21.1,No,Yes,"(-32.9333, 151.75)"
2017-02-26,Newcastle,20.2,26.7,19.4,W,39.0,E,SW,19.0,19.0,68.0,52.0,1017.6,1015.2,22.5,21.1,Yes,Yes,"(-32.9333, 151.75)"
2017-02-27,Newcastle,21.3,26.5,7.2,W,39.0,SE,SW,28.0,19.0,73.0,52.0,1017.6,1015.2,24.0,21.1,Yes,Yes,"(-32.9333, 151.75)"
2017-02-28,Newcastle,20.2,26.0,20.7,W,39.0,SE,SW,0.0,19.0,96.0,52.0,1017.6,1015.2,21.4,21.1,Yes,Yes,"(-32.9333, 151.75)"
2017-03-01,Newcastle,21.4,27.4,38.6,W,39.0,SE,SW,0.0,19.0,81.0,52.0,1017.6,1015.2,24.5,21.1,Yes,No,"(-32.9333, 151.75)"
2017-03-02,Newcastle,20.2,28.2,0.2,W,39.0,SE,SW,0.0,19.0,90.0,52.0,1017.6,1015.2,22.5,21.1,No,No,"(-32.9333, 151.75)"
2017-03-03,Newcastle,20.8,26.2,1.0,W,39.0,SE,SW,0.0,19.0,95.0,52.0,1017.6,1015.2,22.0,21.1,No,Yes,"(-32.9333, 151.75)"
2017-03-04,Newcastle,21.4,24.0,34.6,W,39.0,SW,SW,9.0,19.0,95.0,52.0,1017.6,1015.2,22.0,21.1,Yes,Yes,"(-32.9333, 151.75)"
2017-03-05,Newcastle,20.2,26.3,10.4,W,39.0,SW,SW,19.0,19.0,59.0,52.0,1017.6,1015.2,22.7,21.1,Yes,No,"(-32.9333, 151.75)"
2017-03-06,Newcastle,18.0,24.2,0.6,W,39.0,SE,SW,9.0,19.0,77.0,52.0,1017.6,1015.2,19.5,21.1,No,No,"(-32.9333, 151.75)"
2017-03-07,Newcastle,17.2,23.5,0.0,W,39.0,SE,SW,9.0,19.0,88.0,52.0,1017.6,1015.2,19.0,21.1,No,Yes,"(-32.9333, 151.75)"
2017-03-08,Newcastle,18.0,24.6,4.2,W,39.0,SE,SW,9.0,19.0,80.0,52.0,1017.6,1015.2,20.2,21.1,Yes,Yes,"(-32.9333, 151.75)"
2017-03-09,Newcastle,18.0,22.6,1.8,W,39.0,SW,SW,9.0,19.0,87.0,52.0,1017.6,1015.2,18.9,21.1,Yes,No,"(-32.9333, 151.75)"
2017-03-10,Newcastle,17.2,22.6,0.2,W,39.0,SW,SW,0.0,19.0,76.0,52.0,1017.6,1015.2,19.6,21.1,No,No,"(-32.9333, 151.75)"
2017-03-11,Newcastle,13.6,25.7,0.0,W,39.0,SW,SW,9.0,19.0,59.0,52.0,1017.6,1015.2,19.0,21.1,No,No,"(-32.9333, 151.75)"
2017-03-12,Newcastle,15.8,29.2,0.0,W,39.0,SW,SW,9.0,19.0,94.0,52.0,1017.6,1015.2,17.1,21.1,No,No,"(-32.9333, 151.75)"
2017-03-13,Newcastle,20.0,28.5,0.0,W,39.0,SW,SW,0.0,19.0,78.0,52.0,1017.6,1015.2,21.5,21.1,No,No,"(-32.9333, 151.75)"
2017-03-14,Newcastle,22.8,27.0,0.0,W,39.0,NE,SW,9.0,19.0,74.0,52.0,1017.6,1015.2,25.2,21.1,No,Yes,"(-32.9333, 151.75)"
2017-03-15,Newcastle,20.8,27.0,8.8,W,39.0,NE,SW,0.0,19.0,91.0,52.0,1017.6,1015.2,23.0,21.1,Yes,Yes,"(-32.9333, 151.75)"
2017-03-16,Newcastle,12.0,29.5,8.8,W,39.0,NE,SW,9.0,19.0,94.0,52.0,1017.6,1015.2,23.2,21.1,Yes,Yes,"(-32.9333, 151.75)"
2017-03-17,Newcastle,19.0,24.4,6.0,W,39.0,SE,SW,19.0,19.0,98.0,52.0,1017.6,1015.2,21.0,21.1,Yes,Yes,"(-32.9333, 151.75)"
2017-03-18,Newcastle,15.4,26.7,63.4,W,39.0,S,SW,37.0,19.0,85.0,52.0,1017.6,1015.2,23.8,21.1,Yes,Yes,"(-32.9333, 151.75)"
2017-03-19,Newcastle,12.0,29.0,12.8,W,39.0,S,SW,0.0,19.0,96.0,52.0,1017.6,1015.2,23.2,21.1,Yes,Yes,"(-32.9333, 151.75)"
2017-03-20,Newcastle,23.0,22.6,1.2,W,39.0,NE,SW,9.0,19.0,88.0,52.0,1017.6,1015.2,25.0,21.1,Yes,No,"(-32.9333, 151.75)"
2017-03-21,Newcastle,22.2,31.0,0.2,W,39.0,NE,SW,0.0,19.0,86.0,52.0,1017.6,1015.2,23.4,21.1,No,No,"(-32.9333, 151.75)"
2017-03-22,Newcastle,22.4,31.8,0.2,W,39.0,NE,SW,9.0,19.0,64.0,52.0,1017.6,1015.2,24.0,21.1,No,Yes,"(-32.9333, 151.75)"
2017-03-23,Newcastle,21.2,24.8,7.2,W,39.0,SE,SW,9.0,19.0,83.0,52.0,1017.6,1015.2,22.2,21.1,Yes,Yes,"(-32.9333, 151.75)"
2017-03-24,Newcastle,19.0,22.6,7.2,W,39.0,SE,SW,9.0,19.0,95.0,52.0,1017.6,1015.2,19.5,21.1,Yes,No,"(-32.9333, 151.75)"
2017-03-25,Newcastle,12.0,25.5,0.0,W,39.0,SE,SW,13.0,19.0,70.0,52.0,1017.6,1015.2,16.7,21.1,No,Yes,"(-32.9333, 151.75)"
2017-03-26,Newcastle,18.2,27.2,1.2,W,39.0,SE,SW,0.0,19.0,82.0,52.0,1017.6,1015.2,23.5,21.1,Yes,No,"(-32.9333, 151.75)"
2017-03-27,Newcastle,18.0,29.0,0.0,W,39.0,NE,SW,9.0,19.0,80.0,52.0,1017.6,1015.2,23.0,21.1,No,No,"(-32.9333, 151.75)"
2017-03-28,Newcastle,20.4,27.2,0.0,W,39.0,SE,SW,19.0,19.0,85.0,52.0,1017.6,1015.2,23.2,21.1,No,No,"(-32.9333, 151.75)"
2017-03-29,Newcastle,22.5,32.2,0.0,W,39.0,SE,SW,0.0,19.0,91.0,52.0,1017.6,1015.2,23.5,21.1,No,No,"(-32.9333, 151.75)"
2017-03-30,Newcastle,23.8,22.6,0.4,W,39.0,NW,SW,9.0,19.0,86.0,52.0,1017.6,1015.2,24.5,21.1,No,Yes,"(-32.9333, 151.75)"
2017-03-31,Newcastle,12.0,22.6,53.4,W,39.0,NW,SW,13.0,19.0,70.0,52.0,1017.6,1015.2,16.7,21.1,Yes,Yes,"(-32.9333, 151.75)"
2017-04-01,Newcastle,12.0,22.6,53.4,W,39.0,NW,SW,13.0,19.0,70.0,52.0,1017.6,1015.2,16.7,21.1,Yes,Yes,"(-32.9333, 151.75)"
2017-04-02,Newcastle,12.0,22.6,53.4,W,39.0,NW,SW,13.0,19.0,70.0,52.0,1017.6,1015.2,16.7,21.1,Yes,Yes,"(-32.9333, 151.75)"
2017-04-03,Newcastle,12.0,22.6,53.4,W,39.0,NW,SW,13.0,19.0,70.0,52.0,1017.6,1015.2,16.7,21.1,Yes,Yes,"(-32.9333, 151.75)"
2017-04-04,Newcastle,12.0,22.6,53.4,W,39.0,NW,SW,13.0,19.0,70.0,52.0,1017.6,1015.2,16.7,21.1,Yes,Yes,"(-32.9333, 151.75)"
2017-04-05,Newcastle,12.0,22.6,53.4,W,39.0,NW,SW,13.0,19.0,70.0,52.0,1017.6,1015.2,16.7,21.1,Yes,Yes,"(-32.9333, 151.75)"
2017-04-06,Newcastle,12.0,22.6,53.4,W,39.0,NW,SW,13.0,19.0,70.0,52.0,1017.6,1015.2,16.7,21.1,Yes,Yes,"(-32.9333, 151.75)"
2017-04-07,Newcastle,12.0,22.6,53.4,W,39.0,NW,SW,13.0,19.0,70.0,52.0,1017.6,1015.2,16.7,21.1,Yes,Yes,"(-32.9333, 151.75)"
2017-04-08,Newcastle,12.0,22.6,53.4,W,39.0,NW,SW,13.0,19.0,70.0,52.0,1017.6,1015.2,16.7,21.1,Yes,Yes,"(-32.9333, 151.75)"
2017-04-09,Newcastle,12.0,28.0,53.4,W,39.0,NW,SW,13.0,19.0,70.0,52.0,1017.6,1015.2,16.7,21.1,Yes,Yes,"(-32.9333, 151.75)"
2017-04-10,Newcastle,11.7,22.6,74.2,W,39.0,NW,SW,37.0,19.0,54.0,52.0,1017.6,1015.2,14.9,21.1,Yes,No,"(-32.9333, 151.75)"
2017-04-11,Newcastle,12.0,22.5,0.2,W,39.0,NW,SW,13.0,19.0,70.0,52.0,1017.6,1015.2,16.7,21.1,No,Yes,"(-32.9333, 151.75)"
2017-04-12,Newcastle,16.0,23.5,19.6,W,39.0,NW,SW,0.0,19.0,95.0,52.0,1017.6,1015.2,17.5,21.1,Yes,Yes,"(-32.9333, 151.75)"
2017-04-13,Newcastle,16.2,22.6,4.4,W,39.0,SE,SW,9.0,19.0,95.0,52.0,1017.6,1015.2,17.0,21.1,Yes,No,"(-32.9333, 151.75)"
2017-04-14,Newcastle,12.0,24.5,0.0,W,39.0,SE,SW,13.0,19.0,70.0,52.0,1017.6,1015.2,16.7,21.1,No,No,"(-32.9333, 151.75)"
2017-04-15,Newcastle,12.6,25.0,0.2,W,39.0,NW,SW,9.0,19.0,92.0,52.0,1017.6,1015.2,18.0,21.1,No,No,"(-32.9333, 151.75)"
2017-04-16,Newcastle,13.6,26.2,0.2,W,39.0,N,SW,9.0,19.0,99.0,52.0,1017.6,1015.2,16.0,21.1,No,No,"(-32.9333, 151.75)"
2017-04-17,Newcastle,14.8,24.2,0.0,W,39.0,N,SW,0.0,19.0,74.0,52.0,1017.6,1015.2,19.8,21.1,No,No,"(-32.9333, 151.75)"
2017-04-18,Newcastle,13.8,25.0,0.0,W,39.0,N,SW,0.0,19.0,81.0,52.0,1017.6,1015.2,19.5,21.1,No,No,"(-32.9333, 151.75)"
2017-04-19,Newcastle,14.8,24.5,0.0,W,39.0,N,SW,0.0,19.0,78.0,52.0,1017.6,1015.2,18.2,21.1,No,No,"(-32.9333, 151.75)"
2017-04-20,Newcastle,14.6,25.2,0.0,W,39.0,N,SW,0.0,19.0,73.0,52.0,1017.6,1015.2,21.0,21.1,No,No,"(-32.9333, 151.75)"
2017-04-21,Newcastle,14.6,24.8,0.0,W,39.0,N,SW,0.0,19.0,83.0,52.0,1017.6,1015.2,18.2,21.1,No,No,"(-32.9333, 151.75)"
2017-04-22,Newcastle,16.6,23.2,0.0,W,39.0,N,SW,0.0,19.0,82.0,52.0,1017.6,1015.2,18.5,21.1,No,No,"(-32.9333, 151.75)"
2017-04-23,Newcastle,13.2,26.3,0.0,W,39.0,NW,SW,9.0,19.0,89.0,52.0,1017.6,1015.2,17.5,21.1,No,No,"(-32.9333, 151.75)"
2017-04-24,Newcastle,14.0,25.6,0.0,W,39.0,NW,SW,0.0,19.0,90.0,52.0,1017.6,1015.2,18.5,21.1,No,No,"(-32.9333, 151.75)"
2017-04-25,Newcastle,16.3,22.6,0.0,W,39.0,NW,SW,0.0,19.0,84.0,52.0,1017.6,1015.2,19.0,21.1,No,No,"(-32.9333, 151.75)"
2017-04-26,Newcastle,12.0,22.6,0.0,W,39.0,NW,SW,13.0,19.0,70.0,52.0,1017.6,1015.2,16.7,21.1,No,No,"(-32.9333, 151.75)"
2017-04-27,Newcastle,12.0,22.6,0.0,W,39.0,NW,SW,13.0,19.0,70.0,52.0,1017.6,1015.2,16.7,21.1,No,Yes,"(-32.9333, 151.75)"
2017-04-28,Newcastle,12.0,20.7,7.8,W,39.0,NW,SW,13.0,19.0,70.0,52.0,1017.6,1015.2,16.7,21.1,Yes,No,"(-32.9333, 151.75)"
2017-04-29,Newcastle,9.6,23.5,0.0,W,39.0,N,SW,19.0,19.0,69.0,52.0,1017.6,1015.2,15.5,21.1,No,No,"(-32.9333, 151.75)"
2017-04-30,Newcastle,12.2,22.2,0.0,W,39.0,N,SW,0.0,19.0,80.0,52.0,1017.6,1015.2,18.0,21.1,No,No,"(-32.9333, 151.75)"
2017-05-01,Newcastle,11.4,23.8,0.0,W,39.0,N,SW,0.0,19.0,97.0,52.0,1017.6,1015.2,13.2,21.1,No,No,"(-32.9333, 151.75)"
